position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,videoCategoryId,videoCategoryLabel,duration,durationSec,dimension,definition,caption,thumbnail_maxres,licensedContent,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
12,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,BSFD_snVCWI,2019-06-10T17:25:51Z,10/6/19 17:25,Stationarity (Stationary Data Assumptions) of Time Series Analysis,"This video introduces: 1. What are the stationary assumptions of a time series analysis? 2. How to use stationary assumptions to derive AR, MA, ARMA, or ARIMA model properties. 3. Lecuture PowerPoint Download: https://drive.google.com/open?id=1AAcKxqAJZfj5orPht-ImcZ7dtgFSRdfH",27,Education,PT9M12S,552,2d,hd,FALSE,,1,2002,,,0,
13,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,5Q5p6eVM7zM,2019-05-05T10:00:05Z,5/5/19 10:00,Autocorrelation Function (ACF) vs. Partial Autocorrelation Function (PACF) in Time Series Analysis,1. Autocorrelation Function (ACF) vs.Partial Autocorrelation Function (PACF) in Time Series Data Analysis Lecture PowerPoint: https://drive.google.com/open?id=1rmTuj3CSpT3EkE7D8wFlQlM9e881c3rQ 2. Stationary Data Assumption and Time Series Data Differencing: https://www.youtube.com/embed/Zu1iimmsKD0?start=350 3. How to Build Autoregressive and Moving Average Model for Time Series Forecasting Tutorial Video https://youtu.be/jigv9lWKT5g,27,Education,PT13M30S,810,2d,hd,FALSE,,1,36395,,,0,
14,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,L1-bB4qy3SM,2019-04-29T07:42:15Z,29/4/19 7:42,Object Oriented Programming: Inheritance and Polymorphism in Java,,27,Education,PT23M47S,1427,2d,hd,FALSE,,1,291,,,0,
15,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,R6FSaXmXUpA,2019-01-13T14:33:46Z,13/1/19 14:33,What Is A Smart Home System,"To create a simulator, go to https://www.ibm.biz/iotsensor",27,Education,PT7M29S,449,2d,sd,FALSE,,1,207,,,0,
16,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,b1IAyZM6WAA,2018-12-06T16:29:00Z,6/12/18 16:29,Cross Validation for Data with Imbalanced Classes Using caret Package in R Software,"1. Source data LoanAnalysis.csv download link: https://drive.google.com/file/d/1a6VBAvhoprYFayIVpsaMNCK4CLSQK35y 2. Example codes download link: https://drive.google.com/open?id=10Sfii50Q5AJmX0kjdMK4dnJXBVoPX-fi This course is a combination of data partition with oversampling and basic cross validation. If you haven't studies these two topics, please study them before this course: 3. Data Partition with Oversampling Example Lecture Video: https://www.youtube.com/watch?v=UFaZvynajtI 4. Basic Cross Validation using caret Package in R Example: https://www.youtube.com/watch?v=Zd9GRoQjKvo Q&A Question: ""When should I use cross validation for data with imbalanced classes?"" Answer: Run regular cross validation first. If Pos Pred Value or Neg Pred Value shows NaN, a downsample() function should be applied to the training set as shown in the video above.",27,Education,PT11M58S,718,2d,sd,FALSE,,1,1288,,,0,
17,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,Zd9GRoQjKvo,2018-12-01T18:34:34Z,1/12/18 18:34,Cross Validation using caret package in R for Machine Learning Classification & Regression Training,"1. Download cross validation using caret for machine learning classification and regression training example codes: https://drive.google.com/open?id=1uCUDvwJE0RYSmejg22aES6AmkXbLG--h 2. Download source data T2DRecords.csv link: https://drive.google.com/open?id=1MabU6pqYUacl2WbzwMuEfuQUw2_PAL2A 3. In caret package, if you meet ""Error: package e1071 is required"", simply execute the install.packages(""e1071"") to install the missing package. 4. Use as.factor and levels to transform numeric values into factors with different levels (Starting from 6:20 in the video). Related videos: 1. Use R to build ROC curve and measure a model's accuracy: https://www.youtube.com/watch?v=TZwI0XgcphM 2. Data partition with oversampling in R: https://www.youtube.com/watch?v=UFaZvynajtI 3. Cross Validation for Data with Imbalanced Classes: https://youtu.be/b1IAyZM6WAA",27,Education,PT39M16S,2356,2d,sd,FALSE,,1,6585,,,0,
18,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,rgkku70rZGM,2018-11-25T14:06:45Z,25/11/18 14:06,"Brief Introduction to Bioinformatics, Biomedical Informatics, & Computational Biology",,27,Education,PT3M2S,182,2d,sd,FALSE,,1,484,,,0,
19,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,a0iDbh0G5EU,2018-11-25T12:30:37Z,25/11/18 12:30,Evidence Based Practice and Meta Analysis,,27,Education,PT13M24S,804,2d,sd,FALSE,,1,71,,,0,
20,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,4ThMvdRekzg,2018-11-25T00:03:15Z,25/11/18 0:03,Data Mining as a healthcare research tool (Analytics Techniques Listed Below),Here are some additional techniques for data mining: 1. Decision Tree Analysis: https://www.youtube.com/watch?v=bJC5S_ViRCo 2. Text mining in Twitter: https://www.youtube.com/watch?v=I0VCGCnquTQ,27,Education,PT11M2S,662,2d,sd,FALSE,,1,788,,,0,
21,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,mTPo3KNFVUo,2018-10-08T10:34:48Z,8/10/18 10:34,Electronic Security Management for Healthcare Organization,,27,Education,PT11M4S,664,2d,sd,FALSE,,1,28,,,0,
22,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,sAlJxGRTw9A,2018-09-24T04:38:45Z,24/9/18 4:38,Administrative Information Systems,,27,Education,PT7M45S,465,2d,sd,FALSE,,1,340,,,0,
23,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,kVe1zNAKjmg,2018-09-23T20:35:08Z,23/9/18 20:35,System Development Life Cycle (SDLC) & EHR Interoperability,ONC health it playbook: https://www.healthit.gov/playbook/introduction/,27,Education,PT9M36S,576,2d,sd,FALSE,,1,1163,,,0,
24,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,kJ_IHTnuxDI,2018-09-09T20:19:28Z,9/9/18 20:19,Ethical Applications in Health Informatics,,27,Education,PT10M27S,627,2d,sd,FALSE,,1,718,,,0,
25,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,JZY7LJ6gWQw,2018-08-22T06:20:42Z,22/8/18 6:20,Information Science and Nursing Informatics,What types of information an nursing informatics professional cares?,27,Education,PT11M15S,675,2d,sd,FALSE,,1,53,,,0,
26,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,VP0UprsVTfk,2018-08-15T04:05:01Z,15/8/18 4:05,What is Healthcare Informatics? Introduction to Nursing Informatics,,27,Education,PT8M57S,537,2d,sd,FALSE,,1,1104,,,0,
27,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,ZcmboPEIGV0,2018-02-08T12:59:16Z,8/2/18 12:59,Uber and Critical Factors of Mobile Tech Entrepreneurship,,27,Education,PT7M57S,477,2d,sd,FALSE,,1,284,,,0,
28,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,TjLSIpBiDBw,2018-02-05T05:06:01Z,5/2/18 5:06,Mobile Tech Entrepreneurship & Ultra Mobile MintSim Case Study,,27,Education,PT8M45S,525,2d,sd,FALSE,,1,356,,,0,
29,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,2kmBRH0caBA,2017-12-17T22:29:09Z,17/12/17 22:29,Autoregressive vs. Moving Average: Difference between AR and MA in Microsoft Excel,1. Example Dataset (FBExample.csv) Download Here: https://drive.google.com/open?id=1zLdsfBk8T31pEnm61trfb9hFMjmewGb5 2. MA Analysis in Python https://www.youtube.com/watch?v=TOeXpCHtrxk,27,Education,PT12M26S,746,2d,sd,FALSE,,1,69466,,,0,
30,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,3m6vH_1vMpc,2017-11-22T14:39:47Z,22/11/17 14:39,GARCH Model with rugarch Package in R Example Tutorial,General Autoregressive Conditional Heteroskedasticity model in stock price analysis,27,Education,PT17M14S,1034,2d,sd,FALSE,,1,24626,,,0,
31,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,Zu1iimmsKD0,2017-11-22T04:10:39Z,22/11/17 4:10,Time Series Analysis with forecast Package in R Example Tutorial,What is the difference between Autoregressive (AR) and Moving Average (MA) models? Explanation Video: https://www.youtube.com/watch?v=2kmBRH0caBA,27,Education,PT31M4S,1864,2d,sd,FALSE,,1,40056,,,0,
32,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,TZwI0XgcphM,2017-11-11T05:24:39Z,11/11/17 5:24,ROC Curve Analysis in R Example Tutorial,ROC Curve (Receiver Operating Characteristic Curve) and Random Oversampling Examples (ROSE Package) Analysis in R 1. Example Data Set LoanAnalysis.csv https://drive.google.com/open?id=1a6VBAvhoprYFayIVpsaMNCK4CLSQK35y 2. Analysis Code https://drive.google.com/open?id=1888o-tjgOkmAcpYfooqA8-GUOLrDSij5 3. Data Partition Analysis in R Lecture Video https://www.youtube.com/watch?v=UFaZvynajtI 4. Logistic Regression Analysis in R Lecture Video https://www.youtube.com/watch?v=eScK5w5JcHI 5. Decision Tree Analysis in R Example Tutorial Video https://www.youtube.com/watch?v=bJC5S_ViRCo,27,Education,PT25M33S,1533,2d,sd,FALSE,,,22886,,,0,
33,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,bJC5S_ViRCo,2017-11-10T05:30:01Z,10/11/17 5:30,Decision Tree Analysis in R Example Tutorial,Click here to download the example data set fitnessAppLog.csv: https://drive.google.com/open?id=0Bz9Gf6y-6XtTczZ2WnhIWHJpRHc,27,Education,PT12M8S,728,2d,sd,FALSE,,,23274,,,0,
34,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,UFaZvynajtI,2017-11-08T05:16:05Z,8/11/17 5:16,Data Partition with Oversampling in the R Software Example Tutorial,"1. Download the example data set: fitnessAppLog.csv https://drive.google.com/open?id=0Bz9Gf6y-6XtTczZ2WnhIWHJpRHc 2. Data Partition, Oversampling in the R Software Example Code: https://drive.google.com/open?id=13_EeM3neRu1QDSYx6myZoTQuEx7IHB8j",27,Education,PT20M7S,1207,2d,sd,FALSE,,,3675,,,0,
35,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,WBc40XRGluU,2017-11-05T22:28:39Z,5/11/17 22:28,Draw Residual Plot in R Example Tutorial,"Dowload the data set ""fitnessApp.csv"" here: https://drive.google.com/open?id=0Bz9Gf6y-6XtTVFFwcFdtZk5IUGs",27,Education,PT14M29S,869,2d,sd,FALSE,,1,11028,,,0,
36,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,CPcvxR03N9o,2017-11-03T03:41:13Z,3/11/17 3:41,Project Risk Management,The following video list includes some important quantitative analysis techniques we learned in the Applied Decision Modeling class: https://www.youtube.com/watch?v=qvyCnB-GPsE&list=PL_iP0SGUzx9SFNNhZ7Zm2oEoXwJule4aO&index=2,27,Education,PT5M40S,340,2d,sd,FALSE,,1,45,,,0,
37,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,YHYA_3ORzMM,2017-11-02T04:10:04Z,2/11/17 4:10,Project Communication Management,,27,Education,PT5M39S,339,2d,sd,FALSE,,1,394,,,0,
38,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,NQqEQdk87os,2017-10-29T15:43:42Z,29/10/17 15:43,"Galaxy Note 7 Exploded, Senior Manager Went to Prison, but Why Samsung's Profit is Up?",A case study on Samsung's stakeholder management,27,Education,PT3M33S,213,2d,sd,FALSE,,1,87,,,0,
39,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,GbjRlgbzG7o,2017-10-29T14:18:55Z,29/10/17 14:18,Project Stakeholder Management,,27,Education,PT10M48S,648,2d,sd,FALSE,,1,342,,,0,
40,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,McMeQHWNQFs,2017-09-04T22:41:42Z,4/9/17 22:41,Project Human Resource Management,,27,Education,PT8M11S,491,2d,sd,FALSE,,1,311,,,0,
41,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,MVXI0AoFS_c,2017-09-04T06:09:07Z,4/9/17 6:09,Data Visualization on Maps (RgoogleMaps bubbleMap Tutorial),"1. Source data SalesRevenue.csv can be downloaded here: https://drive.google.com/open?id=0Bz9Gf6y-6XtTY0l1azJCdDhudG8 2. key.entries for the bubbleMap() function should be the intervals that can hold all values of the drawing criterion. 3. If you are curious how to make a map based data report in Python, here is the video (Not required to learn. For interested classmates only): https://www.youtube.com/watch?v=PuJ_JUkahXQ&list=PL_iP0SGUzx9SR_33wUp58T1B-lzO8qNrq&index=10",27,Education,PT19M34S,1174,2d,sd,FALSE,,1,1198,,,0,
42,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,aOG9NYlMzjs,2017-08-28T02:19:15Z,28/8/17 2:19,Quality Management: What is Six Sigma? How It Works,Six Sigma Quality Assurance,27,Education,PT7M58S,478,2d,sd,FALSE,,1,1339,,,0,
43,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,Nefg1v2ewKQ,2017-08-27T20:02:42Z,27/8/17 20:02,Project Cost Management Lecture Video,,27,Education,PT8M21S,501,2d,sd,FALSE,,1,101,,,0,
44,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,Tw4TZxQtMj0,2017-08-27T03:57:04Z,27/8/17 3:57,Project Time Management Lecture Video,,27,Education,PT11M6S,666,2d,sd,FALSE,,1,104,,,0,
45,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,xVl7aPBj2FY,2017-08-26T20:46:03Z,26/8/17 20:46,Project Integration Management Lecture Video,,27,Education,PT7M14S,434,2d,sd,FALSE,,1,1312,,,0,
46,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,8BoTI1UV_O8,2017-08-26T05:59:19Z,26/8/17 5:59,What is a Logistic Regression Model? The Mathematical Principle,1. Data set for the first exercise can be downloaded here: https://drive.google.com/open?id=0Bz9Gf6y-6XtTVXdTbC10V0FuM0k 2. Data set (Oscars.xlsx) for the second exercise can be downloaded here: https://drive.google.com/open?id=0Bz9Gf6y-6XtTUEtBVy04Tl9vcjA 3. How to Implement Logistic Regression Analysis in R: https://www.youtube.com/watch?v=eScK5w5JcHI&list=PL_iP0SGUzx9SkFjSjPXXGmyiMxxpLRC36,27,Education,PT22M13S,1333,2d,sd,FALSE,,1,4220,,,0,
47,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,9dtdDde9pYo,2017-08-22T22:17:47Z,22/8/17 22:17,Project Scope Management Lecture Video,,27,Education,PT8M36S,516,2d,sd,FALSE,,1,1014,,,0,
48,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,KRCB8mbYI2U,2017-08-21T20:39:44Z,21/8/17 20:39,Project Management Process Lecture Video,Project Oriented Process (POP) Management,27,Education,PT6M42S,402,2d,sd,FALSE,,1,124,,,0,
49,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,Swcf9sQnQuo,2017-08-21T03:28:24Z,21/8/17 3:28,Organizational Influence on Project Management Lecture Video,,27,Education,PT11M12S,672,2d,sd,FALSE,,1,623,,,0,
50,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,yZ-B4BsZb6c,2017-08-20T06:31:35Z,20/8/17 6:31,Corporate Strategy and Project Management. iPhone 5C and 5S Case Study,,28,Science & Technology,PT8M38S,518,2d,sd,FALSE,,1,335,,,0,
51,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,PujeNZyIt6M,2017-08-19T21:32:19Z,19/8/17 21:32,"What is a Project Management? Project Life Cycle, Characteristics of a Project Manager",,28,Science & Technology,PT9M16S,556,2d,sd,FALSE,,1,2961,,,0,
52,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,jQR_lAu0klU,2017-08-17T03:30:09Z,17/8/17 3:30,Project Management Course Introduction,Learning objectives Major tasks Grading policies,28,Science & Technology,PT7M52S,472,2d,sd,FALSE,,1,272,,,0,
53,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,_obsj4p9MV0,2017-07-24T03:52:46Z,24/7/17 3:52,SQL Training: Using Subquery to Perform Analysis,,28,Science & Technology,PT7M42S,462,2d,sd,FALSE,,1,316,,,0,
54,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,_2aJ9W7xs9k,2017-07-19T10:39:56Z,19/7/17 10:39,SAP ERP 03 Sales Process Information Management Demo,"Example of Chapter 8 in the ""Process, Systems, and Information"" book by Kroenke and McKinney",28,Science & Technology,PT17M59S,1079,2d,sd,FALSE,,1,251,,,0,
55,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,#NAME?,2017-07-19T10:38:01Z,19/7/17 10:38,SAP ERP 02: Procurement Information Management Demo,"Example of Chapter 7 in the ""Process, Systems, and Information"" book by Kroenke and McKinney",28,Science & Technology,PT40M32S,2432,2d,sd,FALSE,,1,1087,,,0,
56,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,zzfAT1ebFGw,2017-07-19T10:34:34Z,19/7/17 10:34,SAP ERP 01: Introduction to SAP-ERP,,28,Science & Technology,PT23M40S,1420,2d,sd,FALSE,,1,848,,,0,
57,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,qdg132-VjIU,2017-07-18T09:11:27Z,18/7/17 9:11,Business Process Management & Dell Computers Business Process Analysis,Business Process Control in Project Management,28,Science & Technology,PT21M28S,1288,2d,sd,FALSE,,1,435,,,0,
58,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,yItaJvU3L4w,2017-07-17T22:25:14Z,17/7/17 22:25,IBM Bluemix Smart Thermostat Lecture Video,IBM Smart Thermostat Emulator Activation Link (This is the link you should type in on a mobile device): https://tinyurl.com/ibmiot2017,28,Science & Technology,PT29M27S,1767,2d,sd,FALSE,,1,217,,,0,
59,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,feEym_-k1dU,2017-07-17T04:38:48Z,17/7/17 4:38,System Development Life Cycle (SDLC) & Security Management,SDLC for Project Management,28,Science & Technology,PT11M58S,718,2d,sd,FALSE,,1,368,,,0,
60,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,SHu1Eco69uc,2017-07-06T02:51:14Z,6/7/17 2:51,IBM Watson Training Lecture Video,"1. IBM Watson Free Trail Activation Link: https://www.ibm.com/account/us-en/signup/register.html?a=MTBmNDg2NDktNDI2MC00 2. How to Sign Up IBM Watson Free Trial (Guide Lecture Video) https://www.youtube.com/watch?v=ExaJZPUwdcQ 3. Example Source Data ""WA_HR_Training.csv"" Download Link: https://drive.google.com/open?id=0Bz9Gf6y-6XtTTWZWZGlpV282cGc",28,Science & Technology,PT20M22S,1222,2d,sd,FALSE,,1,772,,,0,
61,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,PuJ_JUkahXQ,2017-06-26T05:32:37Z,26/6/17 5:32,"Geographical Data Visualization in Jupyter Notebook (ipyleaflet Tutorial Starts from 11'45"")","1. Anaconda Python Download and Installation Guide https://drive.google.com/open?id=0Bz9Gf6y-6XtTc0xXNUtLMXdXQTA 2. ipyleaflet Installation and Enabling Commands in Jupyter !pip install ipyleaflet !jupyter nbextension enable --py --sys-prefix ipyleaflet 3. Latitude and Longitude Coordinates of Major Cities in the U.S. City Latitude Longitude Atlanta 33.7490,-84.3880 Austin 30.2672,-97.7431 Boston 42.3601,-71.0589 Chicago 41.8781,-87.6298 Dallas 32.7766, -96.7969 Houston 29.7640,-95.3698 Los Angeles 34.0522,-118.2437 Miami 25.7617,-80.1918 New York City 40.7306,-73.935242 San Antonio 29.4241,-98.4936 San Francisco 37.7749, -112.4194 Washington D.C. 38.9072,-77.0369 4. You could meet the following error when running ipyleaflet Could not create model: Model name LeafletMapModel Model module jupyter-leaflet Model module version * Script error for ""jupyter-leaflet"" http://requirejs.org/docs/errors.html#scripterror Solution 1: Keep the script page with errors open, and then create a new script page. Write your map drawing commands in the new page. Solution 2: In the page with error, type in the following script in one script cell: !jupyter nbextension enable --py --sys-prefix ipyleaflet Then, create a new script cell, and create a trial map: Map(center=[32.7766, -96.7969], zoom=10) Note that the Map function must be typed in a separate script cell. If you still see the error, keep the page with error open, and then create a new notebook script page to code.",28,Science & Technology,PT30M7S,1807,2d,sd,FALSE,,1,41101,,,0,
62,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,ZNd0BzFelGw,2017-06-19T05:45:15Z,19/6/17 5:45,Stock Beta Analysis in Python,,28,Science & Technology,PT22M59S,1379,2d,sd,FALSE,,1,2991,,,0,
63,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,TOeXpCHtrxk,2017-06-05T10:09:53Z,5/6/17 10:09,Moving Average Analysis of Stock Prices in Jupyter (Python),Related Lectures: 1. What is Moving Average (MA) model? What is Autoregressive model? https://www.youtube.com/watch?v=Zu1iimmsKD0 2. What is the difference between MA and AR? https://www.youtube.com/watch?v=2kmBRH0caBA,28,Science & Technology,PT23M5S,1385,2d,sd,FALSE,,1,5819,,,0,
64,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,PNMgxNpk_8s,2017-05-13T05:19:34Z,13/5/17 5:19,How to Transform a Data Frame into a Time Series Data Frame for Python Analytics,"How to use parse_dates=True, index_col=0 in pd.read_csv() Python function to make time series data.",28,Science & Technology,PT12M16S,736,2d,sd,FALSE,,1,4654,,,0,
65,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,qGA0D4WTVOc,2017-05-11T03:08:40Z,11/5/17 3:08,"Data Frame in Python Analytics (If you installed Jupyter, see video below about how to upload data)",Example Data Set fitnessApp.csv Download link https://drive.google.com/open?id=0B6tyvcdBlrKLZjVSR05YX1E5WFk How to Upload Data to and Find Data in Jupyter Notebook https://www.youtube.com/watch?v=JwteBpgMYuE,28,Science & Technology,PT8M47S,527,2d,sd,FALSE,,1,549,,,0,
66,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,nzpX5HlFlew,2017-05-06T09:30:45Z,6/5/17 9:30,Linear Regression Analysis in Jupyter,,28,Science & Technology,PT27M11S,1631,2d,sd,FALSE,,1,10851,,,0,
67,UCLSFrH7H3Memua6CV7bdVcQ,The Data Science Show,52rOQhWU4kk,2017-05-06T09:29:55Z,6/5/17 9:29,Data Visualization in Python Lecture Video,,28,Science & Technology,PT9M7S,547,2d,sd,FALSE,,1,834,,,0,
