position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
11	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	y2v1-u6t5eQ	2020-02-10T19:48:13Z	2020-02-10 19:48:13	How to pick AI projects (AI For Everyone)	You can find automation opportunities everywhere if you know how to look for them. Take AI For Everyone: http://bit.ly/3bwXtYj Check out all our courses: deeplearning.ai Subscribe to The Batch, our weekly newsletter: deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai/	28	Science & Technology	PT41S	41	2d	hd	false	https://i.ytimg.com/vi/y2v1-u6t5eQ/maxresdefault.jpg		4694	87	4	0	5
12	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	V4gmRuYPtLA	2020-02-05T19:00:08Z	2020-02-05 19:00:08	How Convolutions Work (TensorFlow in Practice)	Convolutions are the backbone of image analysis deep learning models. How do they work? Instructor Laurence Moroney explains in Course 1 of the our TensorFlow in Practice Specialization. Take the TensorFlow in Practice Specialization: http://bit.ly/2RXnIPQ Check out all our courses: deeplearning.ai Subscribe to The Batch, our weekly newsletter: deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai/	28	Science & Technology	PT42S	42	2d	hd	false	https://i.ytimg.com/vi/V4gmRuYPtLA/maxresdefault.jpg		2110	25	14	0	2
13	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	y7RfAwltHTw	2020-02-03T20:04:32Z	2020-02-03 20:04:32	Heroes of Deep Learning: Pieter Abbeel and Andrej Karpathy on Getting Started	Even the heroes of deep learning had to start somewhere! Hear how Pieter Abbeel and Andrej Karpathy first entered the world of AI. Take the Deep Learning Specialization: http://bit.ly/2OotIP4 Check out all our courses: https://deeplearning.ai Subscribe to The Batch, our weekly newsletter: deeplearning.ai/thebatch deeplearning.ai Twitter: https://twitter.com/deeplearningai_ deeplearning.ai Linkedin: https://www.linkedin.com/company/deeplearningai/	28	Science & Technology	PT1M27S	87	2d	hd	false	https://i.ytimg.com/vi/y7RfAwltHTw/maxresdefault.jpg		1743	43	1	0	1
14	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	qvT3NyaycoA	2020-01-29T23:37:45Z	2020-01-29 23:37:45	Why Computer Vision is a Hard Problem (TensorFlow in Practice)	It’s easy for humans to tell the difference between a shirt and shoes, but not so easy for a computer. Andrew and Laurence explain why in Course 1 of our TensorFlow in Practice Specialization, available for $49 or to audit for free! Take the TensorFlow in Practice Specialization: http://bit.ly/38LojcE Check out all our courses: deeplearning.ai Subscribe to The Batch, our weekly newsletter: deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai/	28	Science & Technology	PT40S	40	2d	hd	false	https://i.ytimg.com/vi/qvT3NyaycoA/maxresdefault.jpg		4426	47	2	0	2
15	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	cI6WLiujJDY	2020-01-28T01:02:39Z	2020-01-28 01:02:39	What AI Can and Cannot Do (AI For Everyone)	Andrew Ng takes you through the situations in which ML works well and doesn't work well in AI For Everyone. Enroll in AI For Everyone: http://bit.ly/2O4UOe0 Check out all our courses at www.deeplearning.ai! Subscribe to The Batch, our weekly newsletter: deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai/	28	Science & Technology	PT37S	37	2d	hd	false	https://i.ytimg.com/vi/cI6WLiujJDY/maxresdefault.jpg		2316	45	4	0	3
16	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	oCE3QLmize4	2020-01-22T23:26:48Z	2020-01-22 23:26:48	Heroes of Deep Learning: Geoff Hinton on Career Advice	“Read the literature, but don’t read too much of it.” Geoff Hinton tells you how to get started in our Heroes of Deep Learning series. Take the Deep Learning Specialization: http://bit.ly/36naAqR Check out all our courses: https://deeplearning.ai Subscribe to The Batch, our weekly newsletter: deeplearning.ai/thebatch deeplearning.ai Twitter: https://twitter.com/deeplearningai_ deeplearning.ai Linkedin: https://www.linkedin.com/company/deeplearningai/	28	Science & Technology	PT1M31S	91	2d	hd	false	https://i.ytimg.com/vi/oCE3QLmize4/maxresdefault.jpg		2721	147	2	0	6
17	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	7VHsWChH27g	2020-01-20T19:07:11Z	2020-01-20 19:07:11	Training in the Browser (TensorFlow: Data and Deployment)	Laurence Moroney and Andrew Ng explain how to train a model more efficiently in a web browser. Take the TensorFlow: Data and Deployment Specialization: http://bit.ly/36eadyO Check out all our courses: deeplearning.ai Subscribe to The Batch, our weekly newsletter: deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai/	28	Science & Technology	PT1M2S	62	2d	hd	false	https://i.ytimg.com/vi/7VHsWChH27g/maxresdefault.jpg		2301	43	1	0	5
18	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	nbfJ23FxvuI	2019-09-24T23:29:46Z	2019-09-24 23:29:46	Coming soon: a new deeplearning.ai Specialization	The TensorFlow: Data and Deployment Specialization is now available on Coursera! Enroll now: http://bit.ly/3aeQS41 Check out all our courses: www.deeplearning.ai Subscribe to The Batch, our weekly newsletter: www.deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai/"	22	People & Blogs	PT32S	32	2d	hd	false	https://i.ytimg.com/vi/nbfJ23FxvuI/maxresdefault.jpg		11466	427	2	0	45
19	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	wlQvPJHxfOE	2019-09-16T19:47:19Z	2019-09-16 19:47:19	Pie & AI Medellín: A Discussion with Andrew Ng and Helmuth Trefftz	Andrew Ng and Helmuth Trefftz sit down during a Pie & AI meetup in Medellín, Colombia on August 22, 2019. Andrew explains why deeplearning.ai, Landing AI, and AI Fund chose to open their first international office in Medellín. He also discusses a government strategy for developing countries to harness AI and the future of deep learning technology.	22	People & Blogs	PT37M15S	2235	2d	hd	false	https://i.ytimg.com/vi/wlQvPJHxfOE/maxresdefault.jpg		4208	68	3	0	7
20	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	j2nGxw8sKYU	2019-09-09T23:43:39Z	2019-09-09 23:43:39	Andrew Ng at Amazon re:MARS 2019	Andrew Ng speaks about the progress of AI, how to accelerate AI adoption, and what's around the corner for AI at Amazon re:MARS 2019 in Las Vegas, Nevada. Want to leverage AI to drive business value across your company? Get started by taking AI for Everyone at coursera.org/learn/ai-for-everyone!	22	People & Blogs	PT20M27S	1227	2d	hd	false	https://i.ytimg.com/vi/j2nGxw8sKYU/maxresdefault.jpg		77350	2667	28	0	132
21	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	69dr4090Y-Q	2019-07-31T01:26:47Z	2019-07-31 01:26:47	Pie & AI: TensorFlow Specialization Launch @ Google HQ	To celebrate the launch of the final course in the deeplearning.ai TensorFlow Specialization, we hosted our third Pie & AI meetup at Google's headquarters in Sunnyvale! Andrew was joined by TensorFlow Specialization instructor Laurence Moroney, TensorFlow Program Manager Alina Shinkarsky, and 175 Bay Area deep learners. Here are the topics Andrew, Laurence, and Alina covered: Fireside chat: 0:04: The state of AI now and in 20 years 5:20: How to address the shortage of AI professionals 10:19: Andrew and Laurence's favorite parts about creating the deeplearning.ai TensorFlow Specialization 14:25: Why the TensorFlow Specialization focuses on Keras 16:02: How someone completely new to AI can break into the field 19:22: Recent advancements in AI that Andrew and Laurence are excited about Audience Q&A: 22:08: RNNs vs. attention models 22:58: What it takes for a small startup to be successful in AI (Editor's note: Unfortunately the video feed quality was reduced for the rest of the video. We apologize for the inconvenience.) 24:37: Knowledge graphs and whether it will bring AI applications to the next level  29:15: How federated learning and differential privacy will emerge in the future 32:37: The skills a successful AI practitioner should develop 37:58: Working in academia vs. industry  Want to build applications with real-world data in TensorFlow? Enroll in the deeplearning.ai TensorFlow Specialization!	22	People & Blogs	PT40M54S	2454	2d	hd	false	https://i.ytimg.com/vi/69dr4090Y-Q/maxresdefault.jpg		5168	129	2	0	7
22	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	U1bIc6pFdw4	2019-05-22T01:46:35Z	2019-05-22 01:46:35	Ones To Watch: Christine Payne	Christine finished the Deep Learning Specialization a year ago. Now she's a full-time OpenAI research scientist building neural networks that create original music. Christine and Andrew chat about the tech behind her latest project, MuseNet, and her advice for those wanting to start their own careers in ML.	22	People & Blogs	PT4M49S	289	2d	hd	false	https://i.ytimg.com/vi/U1bIc6pFdw4/maxresdefault.jpg		8122	226	4	0	17
23	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	eMh5YqKopjE	2018-09-28T20:06:40Z	2018-09-28 20:06:40	deeplearning.ai's Heroes of Deep Learning: Dawn Song	Dawn Song is well-known for her research on the intersection of deep learning and security. Aside from her research, Song is also a Professor in the Department of Electrical Engineering and Computer Science at UC Berkeley and CEO of Oasis Labs, a blockchain startup that is creating a privacy-first cloud computing platform no blockchain. She has received several awards for her work including the MacArthur Fellowship, the Guggenheim Fellowship, and Best Paper awards from top conferences. Andrew sits down with Song to chat about her unconventional career path and her current research projects. Here’s what you’ll learn in the interview: 00:34: How Song first got started in deep learning and security 4:00: How Song self-designed a reading program structured around representational learning 13:22: How computer security can help deep learning 17:03: Song’s research on how to build resilient machine learning systems 21:55 How a “consistency check” approach can defend against attacks 25:31: Song’s work in AI and data privacy 27:49: How deep learning can help computer security 30:16: How Song’s startup, Oasis Labs, is creating privacy-preserving smart contracts 34:42: Song’s advice for learners breaking into a new field Want to build your own career in deep learning? Get started by taking the Deep Learning Specialization.	22	People & Blogs	PT37M26S	2246	2d	hd	false	https://i.ytimg.com/vi/eMh5YqKopjE/maxresdefault.jpg		7349	128	3	0	6
24	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	JS12eb1cTLE	2018-04-04T23:40:12Z	2018-04-04 23:40:12	deeplearning.ai's Heroes of Deep Learning: Yann LeCun	This interview is published from deeplearning.ai’s Deep Learning Specialization (https://www.coursera.org/specializations/deep-learning) on Coursera. It is part of the course on “Convolutional Neural Networks” (https://www.coursera.org/learn/convolutional-neural-networks).	22	People & Blogs	PT27M49S	1669	2d	hd	false	https://i.ytimg.com/vi/JS12eb1cTLE/maxresdefault.jpg		16229	403	2	0	11
25	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	quoGRI-1l0A	2018-02-05T19:50:16Z	2018-02-05 19:50:16	C5W3L08 Attention Model	Take the Deep Learning Specialization: http://bit.ly/2PN9yir Check out all our courses: https://www.deeplearning.ai Subscribe to The Batch, our weekly newsletter: https://www.deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai	22	People & Blogs	PT12M23S	743	2d	hd	false	https://i.ytimg.com/vi/quoGRI-1l0A/maxresdefault.jpg		75732	600	13	0	33
26	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	vm2SI8AJY0s	2018-02-05T19:50:15Z	2018-02-05 19:50:15	C5W3L09 SpeechRecog	Take the Deep Learning Specialization: http://bit.ly/2TIrbRM Check out all our courses: https://www.deeplearning.ai Subscribe to The Batch, our weekly newsletter: https://www.deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai	22	People & Blogs	PT8M54S	534	2d	hd	false	https://i.ytimg.com/vi/vm2SI8AJY0s/maxresdefault.jpg		10243	81	0	0	1
27	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	DejHQYAGb7Q	2018-02-05T19:50:14Z	2018-02-05 19:50:14	C5W3L06 Bleu Score (Optional)	Take the Deep Learning Specialization: http://bit.ly/2PQrQQd Check out all our courses: https://www.deeplearning.ai Subscribe to The Batch, our weekly newsletter: https://www.deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai	22	People & Blogs	PT16M27S	987	2d	hd	false	https://i.ytimg.com/vi/DejHQYAGb7Q/maxresdefault.jpg		77179	302	11	0	42
28	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	Er2ucMxjdHE	2018-02-05T19:50:14Z	2018-02-05 19:50:14	C5W3L02 Picking the most likely sentence	Take the Deep Learning Specialization: http://bit.ly/3azPTKP Check out all our courses: https://www.deeplearning.ai Subscribe to The Batch, our weekly newsletter: https://www.deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai	22	People & Blogs	PT8M57S	537	2d	hd	false	https://i.ytimg.com/vi/Er2ucMxjdHE/maxresdefault.jpg		16120	101	3	0	2
29	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	RLWuzLLSIgw	2018-02-05T19:50:14Z	2018-02-05 19:50:14	C5W3L03 Beam Search		22	People & Blogs	PT11M55S	715	2d	hd	false	https://i.ytimg.com/vi/RLWuzLLSIgw/maxresdefault.jpg		33052	401	7	0	20
30	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	SysgYptB198	2018-02-05T19:50:14Z	2018-02-05 19:50:14	C5W3L07 Attention Model Intuition	Take the Deep Learning Specialization: http://bit.ly/2TF1B06 Check out all our courses: https://www.deeplearning.ai Subscribe to The Batch, our weekly newsletter: https://www.deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai	22	People & Blogs	PT9M42S	582	2d	hd	false	https://i.ytimg.com/vi/SysgYptB198/maxresdefault.jpg		86044	963	10	0	37
31	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	ZGUZwk7xIwk	2018-02-05T19:50:14Z	2018-02-05 19:50:14	C5W3L05 Error Analysis of Beam Search		22	People & Blogs	PT9M44S	584	2d	hd	false	https://i.ytimg.com/vi/ZGUZwk7xIwk/maxresdefault.jpg		4578	51	0	0	0
32	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	Zqx_hbTmN6A	2018-02-05T19:50:14Z	2018-02-05 19:50:14	C5W3L10 Trigger Word Detection		22	People & Blogs	PT5M3S	303	2d	hd	false	https://i.ytimg.com/vi/Zqx_hbTmN6A/maxresdefault.jpg		4676	37	1	0	1
33	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	_i3aqgKVNQI	2018-02-05T19:50:14Z	2018-02-05 19:50:14	C5W3L01 Basic Models	Take the Deep Learning Specialization: http://bit.ly/3anPA5Y Check out all our courses: https://www.deeplearning.ai Subscribe to The Batch, our weekly newsletter: https://www.deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai	22	People & Blogs	PT6M19S	379	2d	hd	false	https://i.ytimg.com/vi/_i3aqgKVNQI/maxresdefault.jpg		40791	167	1	0	9
34	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	gb__z7LlN_4	2018-02-05T19:50:14Z	2018-02-05 19:50:14	C5W3L04 Refining Beam Search		22	People & Blogs	PT11M1S	661	2d	hd	false	https://i.ytimg.com/vi/gb__z7LlN_4/maxresdefault.jpg		9054	103	1	0	5
35	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	y_-Gh3iARJM	2018-02-05T19:50:14Z	2018-02-05 19:50:14	C5W3L11 Summary and Thank You		22	People & Blogs	PT2M45S	165	2d	hd	false	https://i.ytimg.com/vi/y_-Gh3iARJM/maxresdefault.jpg		979	25	0	0	5
36	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	-FfMVnwXrZ0	2017-11-07T19:46:13Z	2017-11-07 19:46:13	C4W4L01 What is face recognition	Take the Deep Learning Specialization: http://bit.ly/2uWTio5 Check out all our courses: https://www.deeplearning.ai Subscribe to The Batch, our weekly newsletter: https://www.deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai	22	People & Blogs	PT4M38S	278	2d	hd	true			25968	177	0	0	8
37	UCcIXc5mJsHVYTZR1maL5l9w	Deeplearning.ai	0NSLgoEtdnw	2017-11-07T19:46:13Z	2017-11-07 19:46:13	C4W4L05 Face Verification	Take the Deep Learning Specialization: http://bit.ly/32ZsrEn Check out all our courses: https://www.deeplearning.ai Subscribe to The Batch, our weekly newsletter: https://www.deeplearning.ai/thebatch Follow us: Twitter: https://twitter.com/deeplearningai_ Facebook: https://www.facebook.com/deeplearningHQ/ Linkedin: https://www.linkedin.com/company/deeplearningai	22	People & Blogs	PT6M6S	366	2d	hd	true	https://i.ytimg.com/vi/0NSLgoEtdnw/maxresdefault.jpg		27115	216	0	0	14
