position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
11	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	4GVACHXCTkw	2020-05-20T15:07:10Z	2020-05-20 15:07:10	Should I learn Deno or Node?	Introduction to Deno : https://youtu.be/apvIE8qWmgs Node Js Tutorial : https://youtu.be/yEHCfRWz-EI Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join	28	Science & Technology	PT3M34S	214	2d	hd	false	https://i.ytimg.com/vi/4GVACHXCTkw/maxresdefault.jpg	1	9796	308	9	0	43
12	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	apvIE8qWmgs	2020-05-17T14:30:16Z	2020-05-17 14:30:16	DENO is here | DONE with NODE?	Deno 1.0 : https://deno.land/v1 Why Deno : https://www.youtube.com/watch?v=M3BM9TB-8yA Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join	28	Science & Technology	PT8M15S	495	2d	hd	false	https://i.ytimg.com/vi/apvIE8qWmgs/maxresdefault.jpg	1	18898	686	20	0	108
13	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	YSyFSnisip0	2020-05-15T14:24:46Z	2020-05-15 14:24:46	How Node JS Works?	Its important to understand how Node JS works as a backend And How it handle multiple requests from clients. What is libuv? Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join	28	Science & Technology	PT9M11S	551	2d	hd	false	https://i.ytimg.com/vi/YSyFSnisip0/maxresdefault.jpg	1	18881	967	9	0	110
14	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	eYVGoXPq2RA	2020-05-10T12:41:39Z	2020-05-10 12:41:39	CRUD REST API using Node | Express | MongoDB	Building a CRUD App using Node, Express, Mongodb and Mongoose. Source code : https://github.com/navinreddy20/NodeCode.git Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join	28	Science & Technology	PT52M34S	3154	2d	hd	false	https://i.ytimg.com/vi/eYVGoXPq2RA/maxresdefault.jpg	1	22867	658	15	0	101
15	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	2ojkb44XObc	2020-05-04T15:45:22Z	2020-05-04 15:45:22	Express in Node js | Web Framework	Express is Fast, unopinionated, minimalist web framework for Node.js #express #nodejs #web Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join	28	Science & Technology	PT18M29S	1109	2d	hd	false	https://i.ytimg.com/vi/2ojkb44XObc/maxresdefault.jpg	1	19378	630	12	0	86
16	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	WDtDH2OSYIw	2020-04-30T15:07:24Z	2020-04-30 15:07:24	Telusko 6th Anniversary		28	Science & Technology	PT3M54S	234	2d	hd	false	https://i.ytimg.com/vi/WDtDH2OSYIw/maxresdefault.jpg	1	8897	1035	6	0	299
17	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	ZySsdm576wE	2020-04-28T15:13:53Z	2020-04-28 15:13:53	fs (File System) Module in Node JS	Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join Instamojo (India) : https://www.instamojo.com/@NavinReddy/ Paypal : https://www.paypal.me/navinreddy20 UPI : navinreddy20@okicici BlockChain Full Course : https://courses.telusko.com/learn/Hyperledger-Fabric? Spring Full Course : https://courses.telusko.com/learn/Spring5? Spring Full Course (UDEMY) : https://www.udemy.com/course/spring-5-with-spring-boot-2/learn/lecture/15154464#overview Python Full Course (UDEMY) : shorturl.at/EPXZ9 Angular Full Course : https://courses.telusko.com/learn/Angular? Rest API in Spring Boot : https://goo.gl/5Wgsk6 Restful Web Services Tutorial : https://goo.gl/3mosnz Spring Boot Tutorials : https://goo.gl/7894NE Editing Monitors : https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Editing Laptop : ASUS ROG Strix - (new version) https://amzn.to/2RhumwO Asus vivoBook :https://amzn.to/2wS0Hpt Camera : https://amzn.to/2OR56AV lens : https://amzn.to/2JihtQo Mics https://amzn.to/2RlIe9F https://amzn.to/2yDkx5F https://amzn.to/2WYqLde Check out our website: http://courses.telusko.com Follow Telusko on Twitter: https://twitter.com/navinreddy20 Follow on Facebook: Telusko : https://www.facebook.com/teluskolearnings Navin Reddy : https://www.facebook.com/navintelusko Follow Navin Reddy on Instagram: https://www.instagram.com/navinreddy20 Follow Telusko Official Page : https://www.instagram.com/telusko_edutech Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Subscribe to the channel and learn Programming in easy way. BlockChain Tutorial : https://bit.ly/2IyH8EJ Hyperledger Fabric : shorturl.at/ekmCJ Golang Tutorial : shorturl.at/ksvMP Servlet JSP tutorial playlist : https://goo.gl/y1kvwc Java Tutorial : https://goo.gl/p10QfB Kotlin Tutorial : https://goo.gl/JedEzX Scala Tutorials for Java Developers : https://goo.gl/8H1aE5 C Tutorial Playlist : https://goo.gl/8v92pu Android Tutorial : https://goo.gl/MzlIUJ XML Tutorial : https://goo.gl/Eo79do Design Patterns in Java : https://goo.gl/Kd2MWE Socket Programming in Java : https://goo.gl/jlMEbg Spring MVC Tutorial : https://goo.gl/9ubbG2 OpenShift Tutorial for Beginners : https://goo.gl/s58BQH Spring Framework with Maven : https://goo.gl/MaEluO Sql Tutorial for Beginners : https://goo.gl/x3PrTg String Handling in Java : https://goo.gl/zUdPwa Array in Java : https://goo.gl/uXTaUy Java Servlet : https://goo.gl/R5nHp8 Exception Handling in Java : https://goo.gl/N4NbAW	28	Science & Technology	PT9M38S	578	2d	hd	false	https://i.ytimg.com/vi/ZySsdm576wE/maxresdefault.jpg	1	13356	361	5	0	50
18	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	zKIV3A_aOkY	2020-04-27T12:14:48Z	2020-04-27 12:14:48	Modules in Node JS	Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join Instamojo (India) : https://www.instamojo.com/@NavinReddy/ Paypal : https://www.paypal.me/navinreddy20 UPI : navinreddy20@okicici BlockChain Full Course : https://courses.telusko.com/learn/Hyperledger-Fabric? Spring Full Course : https://courses.telusko.com/learn/Spring5? Spring Full Course (UDEMY) : https://www.udemy.com/course/spring-5-with-spring-boot-2/learn/lecture/15154464#overview Python Full Course (UDEMY) : shorturl.at/EPXZ9 Angular Full Course : https://courses.telusko.com/learn/Angular? Rest API in Spring Boot : https://goo.gl/5Wgsk6 Restful Web Services Tutorial : https://goo.gl/3mosnz Spring Boot Tutorials : https://goo.gl/7894NE Editing Monitors : https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Editing Laptop : ASUS ROG Strix - (new version) https://amzn.to/2RhumwO Asus vivoBook :https://amzn.to/2wS0Hpt Camera : https://amzn.to/2OR56AV lens : https://amzn.to/2JihtQo Mics https://amzn.to/2RlIe9F https://amzn.to/2yDkx5F https://amzn.to/2WYqLde Check out our website: http://courses.telusko.com Follow Telusko on Twitter: https://twitter.com/navinreddy20 Follow on Facebook: Telusko : https://www.facebook.com/teluskolearnings Navin Reddy : https://www.facebook.com/navintelusko Follow Navin Reddy on Instagram: https://www.instagram.com/navinreddy20 Follow Telusko Official Page : https://www.instagram.com/telusko_edutech Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Subscribe to the channel and learn Programming in easy way. BlockChain Tutorial : https://bit.ly/2IyH8EJ Hyperledger Fabric : shorturl.at/ekmCJ Golang Tutorial : shorturl.at/ksvMP Servlet JSP tutorial playlist : https://goo.gl/y1kvwc Java Tutorial : https://goo.gl/p10QfB Kotlin Tutorial : https://goo.gl/JedEzX Scala Tutorials for Java Developers : https://goo.gl/8H1aE5 C Tutorial Playlist : https://goo.gl/8v92pu Android Tutorial : https://goo.gl/MzlIUJ XML Tutorial : https://goo.gl/Eo79do Design Patterns in Java : https://goo.gl/Kd2MWE Socket Programming in Java : https://goo.gl/jlMEbg Spring MVC Tutorial : https://goo.gl/9ubbG2 OpenShift Tutorial for Beginners : https://goo.gl/s58BQH Spring Framework with Maven : https://goo.gl/MaEluO Sql Tutorial for Beginners : https://goo.gl/x3PrTg String Handling in Java : https://goo.gl/zUdPwa Array in Java : https://goo.gl/uXTaUy Java Servlet : https://goo.gl/R5nHp8 Exception Handling in Java : https://goo.gl/N4NbAW	28	Science & Technology	PT11M27S	687	2d	hd	false	https://i.ytimg.com/vi/zKIV3A_aOkY/maxresdefault.jpg	1	14424	481	10	0	45
19	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	M8nlgBQBxxo	2020-04-26T06:25:19Z	2020-04-26 06:25:19	What is NPM? | Node JS	What is NPM? Node Package Manager NodeJS Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join Instamojo (India) : https://www.instamojo.com/@NavinReddy/ Paypal : https://www.paypal.me/navinreddy20 UPI : navinreddy20@okicici BlockChain Full Course : https://courses.telusko.com/learn/Hyperledger-Fabric? Spring Full Course : https://courses.telusko.com/learn/Spring5? Spring Full Course (UDEMY) : https://www.udemy.com/course/spring-5-with-spring-boot-2/learn/lecture/15154464#overview Python Full Course (UDEMY) : shorturl.at/EPXZ9 Angular Full Course : https://courses.telusko.com/learn/Angular? Rest API in Spring Boot : https://goo.gl/5Wgsk6 Restful Web Services Tutorial : https://goo.gl/3mosnz Spring Boot Tutorials : https://goo.gl/7894NE Editing Monitors : https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Editing Laptop : ASUS ROG Strix - (new version) https://amzn.to/2RhumwO Asus vivoBook :https://amzn.to/2wS0Hpt Camera : https://amzn.to/2OR56AV lens : https://amzn.to/2JihtQo Mics https://amzn.to/2RlIe9F https://amzn.to/2yDkx5F https://amzn.to/2WYqLde Check out our website: http://courses.telusko.com Follow Telusko on Twitter: https://twitter.com/navinreddy20 Follow on Facebook: Telusko : https://www.facebook.com/teluskolearnings Navin Reddy : https://www.facebook.com/navintelusko Follow Navin Reddy on Instagram: https://www.instagram.com/navinreddy20 Follow Telusko Official Page : https://www.instagram.com/telusko_edutech Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Subscribe to the channel and learn Programming in easy way. BlockChain Tutorial : https://bit.ly/2IyH8EJ Hyperledger Fabric : shorturl.at/ekmCJ Golang Tutorial : shorturl.at/ksvMP Servlet JSP tutorial playlist : https://goo.gl/y1kvwc Java Tutorial : https://goo.gl/p10QfB Kotlin Tutorial : https://goo.gl/JedEzX Scala Tutorials for Java Developers : https://goo.gl/8H1aE5 C Tutorial Playlist : https://goo.gl/8v92pu Android Tutorial : https://goo.gl/MzlIUJ XML Tutorial : https://goo.gl/Eo79do Design Patterns in Java : https://goo.gl/Kd2MWE Socket Programming in Java : https://goo.gl/jlMEbg Spring MVC Tutorial : https://goo.gl/9ubbG2 OpenShift Tutorial for Beginners : https://goo.gl/s58BQH Spring Framework with Maven : https://goo.gl/MaEluO Sql Tutorial for Beginners : https://goo.gl/x3PrTg String Handling in Java : https://goo.gl/zUdPwa Array in Java : https://goo.gl/uXTaUy Java Servlet : https://goo.gl/R5nHp8 Exception Handling in Java : https://goo.gl/N4NbAW	28	Science & Technology	PT8M53S	533	2d	hd	false	https://i.ytimg.com/vi/M8nlgBQBxxo/maxresdefault.jpg	1	21332	642	12	0	65
20	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	PEzuVWhwCgY	2020-04-25T13:14:52Z	2020-04-25 13:14:52	Learning 3X	Learning 3X Approach 1. Big Picture 2. Deep Dive 3. Expert thoughts Resources 1. Book 2. Videos 3. Audiobook / Podcast (Audible, Google Podcasts) Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join Instamojo (India) : https://www.instamojo.com/@NavinReddy/ Paypal : https://www.paypal.me/navinreddy20 UPI : navinreddy20@okicici BlockChain Full Course : https://courses.telusko.com/learn/Hyperledger-Fabric? Spring Full Course : https://courses.telusko.com/learn/Spring5? Spring Full Course (UDEMY) : https://www.udemy.com/course/spring-5-with-spring-boot-2/learn/lecture/15154464#overview Python Full Course (UDEMY) : shorturl.at/EPXZ9 Angular Full Course : https://courses.telusko.com/learn/Angular? Rest API in Spring Boot : https://goo.gl/5Wgsk6 Restful Web Services Tutorial : https://goo.gl/3mosnz Spring Boot Tutorials : https://goo.gl/7894NE Editing Monitors : https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Editing Laptop : ASUS ROG Strix - (new version) https://amzn.to/2RhumwO Asus vivoBook :https://amzn.to/2wS0Hpt Camera : https://amzn.to/2OR56AV lens : https://amzn.to/2JihtQo Mics https://amzn.to/2RlIe9F https://amzn.to/2yDkx5F https://amzn.to/2WYqLde Check out our website: http://courses.telusko.com Follow Telusko on Twitter: https://twitter.com/navinreddy20 Follow on Facebook: Telusko : https://www.facebook.com/teluskolearnings Navin Reddy : https://www.facebook.com/navintelusko Follow Navin Reddy on Instagram: https://www.instagram.com/navinreddy20 Follow Telusko Official Page : https://www.instagram.com/telusko_edutech Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Subscribe to the channel and learn Programming in easy way. BlockChain Tutorial : https://bit.ly/2IyH8EJ Hyperledger Fabric : shorturl.at/ekmCJ Golang Tutorial : shorturl.at/ksvMP Servlet JSP tutorial playlist : https://goo.gl/y1kvwc Java Tutorial : https://goo.gl/p10QfB Kotlin Tutorial : https://goo.gl/JedEzX Scala Tutorials for Java Developers : https://goo.gl/8H1aE5 C Tutorial Playlist : https://goo.gl/8v92pu Android Tutorial : https://goo.gl/MzlIUJ XML Tutorial : https://goo.gl/Eo79do Design Patterns in Java : https://goo.gl/Kd2MWE Socket Programming in Java : https://goo.gl/jlMEbg Spring MVC Tutorial : https://goo.gl/9ubbG2 OpenShift Tutorial for Beginners : https://goo.gl/s58BQH Spring Framework with Maven : https://goo.gl/MaEluO Sql Tutorial for Beginners : https://goo.gl/x3PrTg String Handling in Java : https://goo.gl/zUdPwa Array in Java : https://goo.gl/uXTaUy Java Servlet : https://goo.gl/R5nHp8 Exception Handling in Java : https://goo.gl/N4NbAW	28	Science & Technology	PT8M45S	525	2d	hd	false	https://i.ytimg.com/vi/PEzuVWhwCgY/maxresdefault.jpg	1	19512	953	20	0	92
21	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	U5h97cFmj8I	2020-04-24T10:28:20Z	2020-04-24 10:28:20	Getting Started with Node JS	Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join Instamojo (India) : https://www.instamojo.com/@NavinReddy/ Paypal : https://www.paypal.me/navinreddy20 UPI : navinreddy20@okicici BlockChain Full Course : https://courses.telusko.com/learn/Hyperledger-Fabric? Spring Full Course : https://courses.telusko.com/learn/Spring5? Spring Full Course (UDEMY) : https://www.udemy.com/course/spring-5-with-spring-boot-2/learn/lecture/15154464#overview Python Full Course (UDEMY) : shorturl.at/EPXZ9 Angular Full Course : https://courses.telusko.com/learn/Angular? Rest API in Spring Boot : https://goo.gl/5Wgsk6 Restful Web Services Tutorial : https://goo.gl/3mosnz Spring Boot Tutorials : https://goo.gl/7894NE Editing Monitors : https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Editing Laptop : ASUS ROG Strix - (new version) https://amzn.to/2RhumwO Asus vivoBook :https://amzn.to/2wS0Hpt Camera : https://amzn.to/2OR56AV lens : https://amzn.to/2JihtQo Mics https://amzn.to/2RlIe9F https://amzn.to/2yDkx5F https://amzn.to/2WYqLde Check out our website: http://courses.telusko.com Follow Telusko on Twitter: https://twitter.com/navinreddy20 Follow on Facebook: Telusko : https://www.facebook.com/teluskolearnings Navin Reddy : https://www.facebook.com/navintelusko Follow Navin Reddy on Instagram: https://www.instagram.com/navinreddy20 Follow Telusko Official Page : https://www.instagram.com/telusko_edutech Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Subscribe to the channel and learn Programming in easy way. BlockChain Tutorial : https://bit.ly/2IyH8EJ Hyperledger Fabric : shorturl.at/ekmCJ Golang Tutorial : shorturl.at/ksvMP Servlet JSP tutorial playlist : https://goo.gl/y1kvwc Java Tutorial : https://goo.gl/p10QfB Kotlin Tutorial : https://goo.gl/JedEzX Scala Tutorials for Java Developers : https://goo.gl/8H1aE5 C Tutorial Playlist : https://goo.gl/8v92pu Android Tutorial : https://goo.gl/MzlIUJ XML Tutorial : https://goo.gl/Eo79do Design Patterns in Java : https://goo.gl/Kd2MWE Socket Programming in Java : https://goo.gl/jlMEbg Spring MVC Tutorial : https://goo.gl/9ubbG2 OpenShift Tutorial for Beginners : https://goo.gl/s58BQH Spring Framework with Maven : https://goo.gl/MaEluO Sql Tutorial for Beginners : https://goo.gl/x3PrTg String Handling in Java : https://goo.gl/zUdPwa Array in Java : https://goo.gl/uXTaUy Java Servlet : https://goo.gl/R5nHp8 Exception Handling in Java : https://goo.gl/N4NbAW	28	Science & Technology	PT14M23S	863	2d	hd	false	https://i.ytimg.com/vi/U5h97cFmj8I/maxresdefault.jpg	1	35548	1035	11	0	114
22	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	JINE4D0Syqw	2020-04-22T10:48:34Z	2020-04-22 10:48:34	Node JS Installation	Node js installations in windows: https://nodejs.org/en/download/ VS Code installations in windows: https://code.visualstudio.com/download Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join Instamojo (India) : https://www.instamojo.com/@NavinReddy/ Paypal : https://www.paypal.me/navinreddy20 UPI : navinreddy20@okicici BlockChain Full Course : https://courses.telusko.com/learn/Hyperledger-Fabric? Spring Full Course : https://courses.telusko.com/learn/Spring5? Spring Full Course (UDEMY) : https://www.udemy.com/course/spring-5-with-spring-boot-2/learn/lecture/15154464#overview Python Full Course (UDEMY) : shorturl.at/EPXZ9 Angular Full Course : https://courses.telusko.com/learn/Angular? Rest API in Spring Boot : https://goo.gl/5Wgsk6 Restful Web Services Tutorial : https://goo.gl/3mosnz Spring Boot Tutorials : https://goo.gl/7894NE Editing Monitors : https://amzn.to/2RfKWgL https://amzn.to/2Q665JW https://amzn.to/2OUP21a. Editing Laptop : ASUS ROG Strix - (new version) https://amzn.to/2RhumwO Asus vivoBook :https://amzn.to/2wS0Hpt Camera : https://amzn.to/2OR56AV lens : https://amzn.to/2JihtQo Mics https://amzn.to/2RlIe9F https://amzn.to/2yDkx5F https://amzn.to/2WYqLde Check out our website: http://courses.telusko.com Follow Telusko on Twitter: https://twitter.com/navinreddy20 Follow on Facebook: Telusko : https://www.facebook.com/teluskolearnings Navin Reddy : https://www.facebook.com/navintelusko Follow Navin Reddy on Instagram: https://www.instagram.com/navinreddy20 Follow Telusko Official Page : https://www.instagram.com/telusko_edutech Subscribe to our other channel: Navin Reddy : https://www.youtube.com/channel/UCxmkk8bMSOF-UBF43z-pdGQ Telusko Hindi : https://www.youtube.com/channel/UCitzw4ROeTVGRRLnCPws-cw Subscribe to the channel and learn Programming in easy way. BlockChain Tutorial : https://bit.ly/2IyH8EJ Hyperledger Fabric : shorturl.at/ekmCJ Golang Tutorial : shorturl.at/ksvMP Servlet JSP tutorial playlist : https://goo.gl/y1kvwc Java Tutorial : https://goo.gl/p10QfB Kotlin Tutorial : https://goo.gl/JedEzX Scala Tutorials for Java Developers : https://goo.gl/8H1aE5 C Tutorial Playlist : https://goo.gl/8v92pu Android Tutorial : https://goo.gl/MzlIUJ XML Tutorial : https://goo.gl/Eo79do Design Patterns in Java : https://goo.gl/Kd2MWE Socket Programming in Java : https://goo.gl/jlMEbg Spring MVC Tutorial : https://goo.gl/9ubbG2 OpenShift Tutorial for Beginners : https://goo.gl/s58BQH Spring Framework with Maven : https://goo.gl/MaEluO Sql Tutorial for Beginners : https://goo.gl/x3PrTg String Handling in Java : https://goo.gl/zUdPwa Array in Java : https://goo.gl/uXTaUy Java Servlet : https://goo.gl/R5nHp8 Exception Handling in Java : https://goo.gl/N4NbAW	28	Science & Technology	PT8M11S	491	2d	hd	false	https://i.ytimg.com/vi/JINE4D0Syqw/maxresdefault.jpg	1	46820	899	42	0	104
23	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	yEHCfRWz-EI	2020-04-20T15:57:01Z	2020-04-20 15:57:01	What is Node js? | Why it is so Famous?	Node Js is the runtime environment for JavaScript. In this video will talk about What is Node JS and Why it is so famous? Will touch Javascript, Express, Angular, React, MEAN, MERN, MongoDB. Playlist on Node js : https://www.youtube.com/watch?v=yEHCfRWz-EI&list=PLsyeobzWxl7occsESx2X1E2R2Uw5wCoeG Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join	28	Science & Technology	PT8M49S	529	2d	hd	false	https://i.ytimg.com/vi/yEHCfRWz-EI/maxresdefault.jpg	1	150020	5669	123	0	462
24	UC59K-uG2A5ogwIrHw4bmlEg	Telusko	4PCrSva7V8s	2020-04-16T00:33:49Z	2020-04-16 00:33:49	ONLINE Education 2.0 | Live	Support by becoming a Member : https://www.youtube.com/channel/UC59K-uG2A5ogwIrHw4bmlEg/join	28	Science & Technology	PT18M19S	1099	2d	hd	false		1	9602	335	8	0	43
