position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
11	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	IM2czqavlWM	2018-12-16T04:50:33Z	2018-12-16 04:50:33	A.I. Solves a 100 x 100 Rubik's Cube	Breaking World Records and destroying a massive 100 x 100 Rubik's cube Check out my previous video explaining how I made the AI: https://www.youtube.com/watch?v=f9smvQ5fc7Q&t=69s Also the Source Code is now up on my Github: https://github.com/Code-Bullet/RubiksCubeAI Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT11M14S	674	2d	hd	false	https://i.ytimg.com/vi/IM2czqavlWM/maxresdefault.jpg	1	5318208	106680	6562	0	12257
12	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	f9smvQ5fc7Q	2018-12-08T04:27:46Z	2018-12-08 04:27:46	A.I. Solves a 55 x 55 x 55 Rubik's Cube	I programmed an AI to solve any rubiks cube, see how I did it. this video was inspired by: https://www.youtube.com/watch?v=0cedyW6JdsQ Music used: smiles for miles - Silent Panther RESPECOGNIZE ES_I Wish That I Was A Mad Man (Instrumental Version) - Staffan Carlén ES_Youngsters Anthem 01 - John Åhlin ES_Army Of Angels 3 - Johannes Bornlöf ES_A Place Among The Stars 2 - Johannes Bornlöf Website: http://www.thebigcb.com/ Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	28	Science & Technology	PT16M	960	2d	hd	false	https://i.ytimg.com/vi/f9smvQ5fc7Q/maxresdefault.jpg	1	13248570	290659	12563	0	19263
13	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	D-Ci4WQuexo	2018-11-30T22:34:05Z	2018-11-30 22:34:05	A.I. Learns to Solve a 1x1x1 rubik's cube [NOT CLICKBAIT]	After 10 days of training an AI finally learned how to solve the infamously difficult 1x1x1 cube. WOW. source code: https://www.notawebsite.com/dontClickThis This is basically a cheeky preview for next week because i didnt give myself enough time and I dont wanna put out a half assed video on it. Although I guess i just did. anyway enjoy Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT2M12S	132	2d	hd	false	https://i.ytimg.com/vi/D-Ci4WQuexo/maxresdefault.jpg	1	1878810	93970	2893	0	9531
14	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	tcymhYbRvw8	2018-11-25T23:41:21Z	2018-11-25 23:41:21	I programmed an A.I. to DESTROY the game PONG	I have a website: http://www.thebigcb.com by the way don't expect the website to work on your phone, because it wont. Check out Sentdex's tutorial: https://www.youtube.com/watch?v=ks4MPfMq8aQ&list=PLQVvvaa0QuDeETZEOy4VdocT7TOjfSA8a I also used the coding trains pong processing code: https://www.youtube.com/watch?v=IIrC5Qcb2G4 I think thats all the code i stole. New videos every Saturday morning (probably) Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT11M16S	676	2d	hd	false	https://i.ytimg.com/vi/tcymhYbRvw8/maxresdefault.jpg	1	2365469	65020	1811	0	3150
15	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	SO7FFteErWs	2018-11-05T21:48:59Z	2018-11-05 21:48:59	A.I. LEARNS to Play Hill Climb Racing	Watch as an AI teaches itself to play Hill climb Racing Huge thanks to Brilliant.org for sponsoring this video and supporting this channel check them out: https://www.brilliant.org/CodeBullet Videos of me making Hill Climb Racing Part 1: https://www.youtube.com/watch?v=BP6xtp_9UME Part 2: https://www.youtube.com/watch?v=FKDNdOU_wvk&t=455s Music: Fame on Fires cover of numb: https://www.youtube.com/watch?v=0v-iZ7W-WMM Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT20M7S	1207	2d	hd	false	https://i.ytimg.com/vi/SO7FFteErWs/maxresdefault.jpg	1	5472873	127989	4037	0	8021
16	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	5LdrEla49Nw	2018-10-11T22:01:22Z	2018-10-11 22:01:22	Terminal tutorial. How to get a basic algorithm working	We now have our own terminal tournament brought to you by Correlation One, a company whose mission is to connect global companies with the best data scientists, analysts and engineers in the world. sign up for our competition now- https://terminal.c1games.com/competition/codebullet-challenge Use the Handy Terminal Position Designer Matrix Thring https://code-bullet.github.io/Handy-Terminal-Position-Designer-Matrix-Thing/terminal%20designer/ watch the previous video about the competition https://www.youtube.com/watch?v=qIW7C9JelCw&t=111s Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT6M30S	390	2d	hd	false	https://i.ytimg.com/vi/5LdrEla49Nw/maxresdefault.jpg	1	240564	6840	79	0	356
17	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	qIW7C9JelCw	2018-10-03T07:29:29Z	2018-10-03 07:29:29	CODING COMPETITION || Play a game to win up to $5000 + SECRET PRIZE for the winner...	Correlation one has given us our own terminal tournament check it out now- https://terminal.c1games.com/competition/codebullet-challenge Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	28	Science & Technology	PT3M31S	211	2d	hd	false	https://i.ytimg.com/vi/qIW7C9JelCw/maxresdefault.jpg	1	215257	6904	92	0	484
18	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	FKDNdOU_wvk	2018-09-21T00:52:38Z	2018-09-21 00:52:38	Making Hill Climb Racing || Part 2 || Help ME	Finishing the game may have cost me my sanity, but it was worth it. Check out part 1: https://www.youtube.com/watch?v=BP6xtp_9UME&t=476s Coding Trains Video on Perlin noise: https://www.youtube.com/watch?v=IKB1hWWedMk&t=636s Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT13M24S	804	2d	hd	false	https://i.ytimg.com/vi/FKDNdOU_wvk/maxresdefault.jpg	1	1218999	38579	597	0	1659
19	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	BP6xtp_9UME	2018-09-11T03:26:01Z	2018-09-11 03:26:01	AI Learns to play Hill Climb Racing || Part 1 Making the Game	Watch me make a "perfect" copy of Hill Climb Racing Huge thanks to brilliant.org for supporting this channel, check them out at https://www.brilliant.org/CodeBullet Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT9M34S	574	2d	hd	false	https://i.ytimg.com/vi/BP6xtp_9UME/maxresdefault.jpg	1	949750	29375	603	0	1569
20	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	eSp_C8K76kM	2018-09-05T03:54:49Z	2018-09-05 03:54:49	300,000 dots || 300K Subscriber special	Thanks for everything Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT1M27S	87	2d	hd	false	https://i.ytimg.com/vi/eSp_C8K76kM/maxresdefault.jpg	1	460800	23428	204	0	1568
21	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	C14VDpGAbSE	2018-08-26T11:31:27Z	2018-08-26 11:31:27	AI learns to play the WORLDS HARDEST GAME even more levels	Using the genetic algorithm I trained an Ai to play even more levels of the worlds hardest game. check out previous videos https://www.youtube.com/watch?v=kVwkLb8zxq0&t=353s https://www.youtube.com/watch?v=Yo2SepcNyw4&t=3s I will upload the code soon so you can run these things yourself. Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT13M25S	805	2d	hd	false	https://i.ytimg.com/vi/C14VDpGAbSE/maxresdefault.jpg	1	5165007	121067	2658	0	4883
22	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	i1e0T7lAELQ	2018-08-09T11:41:15Z	2018-08-09 11:41:15	Making a Calculator using ONLY MARBLES	I made a calculator with only marbles, it's pretty bad have a go yourself https://code-bullet.github.io/MarbleCalculator/MarbleCalculator/ Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT11M46S	706	2d	hd	false	https://i.ytimg.com/vi/i1e0T7lAELQ/maxresdefault.jpg	1	2147190	71233	988	0	4161
23	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	DZfv0YgLJ2Q	2018-07-25T12:44:26Z	2018-07-25 12:44:26	I created an AI to Play Chess	Using minimax i created an Ai to play chess. Huge thanks to brilliant.org for supporting this channel, check them out at https://www.brilliant.org/CodeBullet I'll upload the program soon Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	27	Education	PT11M52S	712	2d	hd	false	https://i.ytimg.com/vi/DZfv0YgLJ2Q/maxresdefault.jpg	1	2090262	58198	1179	0	4559
24	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	kVwkLb8zxq0	2018-07-19T08:53:58Z	2018-07-19 08:53:58	AI learns to play the Worlds Hardest Game || MORE LEVELS	Watch some AI crush some more levels from the Worlds Hardest game run the AI yourself: level 1: https://code-bullet.github.io/WorldsHardestGameAI/WHG/ level 2:https://code-bullet.github.io/WorldsHardestGameAI/WHG%20-%20level2/ level 3:https://code-bullet.github.io/WorldsHardestGameAI/WHG%20-%20level3/ Twitter: https://twitter.com/code_bullet Patreon: https://www.patreon.com/CodeBullet Discord: https://discord.gg/UZDMYx5	28	Science & Technology	PT7M53S	473	2d	hd	false	https://i.ytimg.com/vi/kVwkLb8zxq0/maxresdefault.jpg	1	1269503	39618	514	0	2772
25	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	Yo2SepcNyw4	2018-07-14T05:12:59Z	2018-07-14 05:12:59	AI Learns to play the Worlds Hardest Game	If it wins does that make it the worlds best AI? NEXT LEVEL: https://www.youtube.com/watch?v=kVwkLb8zxq0&t=1s Run the AI in your browser https://code-bullet.github.io/WorldsHardestGameAI/WHG/ Check out my tutorial on genetic algorithm https://www.youtube.com/watch?v=BOZfhUcNiqk&t=2s Follow me on twitter https://twitter.com/code_bullet Become a patreon to support my future content https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5	27	Education	PT6M54S	414	2d	hd	false	https://i.ytimg.com/vi/Yo2SepcNyw4/maxresdefault.jpg	1	5484960	120596	6456	0	7063
26	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	1g1HCYTX3Rg	2018-07-06T10:13:30Z	2018-07-06 10:13:30	AI learns to play 2048	I created an AI to play the game 2048, his name is Thomas Huge thanks to Brilliant.org for supporting this channel check them out at https://www.brilliant.org/CodeBullet I have twitter now. Yay follow me to fill the void in my heart https://twitter.com/code_bullet Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5 I know heaps of people are going to ask so here is the music Mirror Mirror - Diamond Ortiz Smiles for miles - Silent Partner Hyperspeed - eveningland Gypsy Dance - Topher Mohr and Alex Elena Etherial Chior Ascends - Doug Maxwell Wishful thinking - Dan Labowitz	27	Education	PT11M11S	671	2d	hd	false	https://i.ytimg.com/vi/1g1HCYTX3Rg/maxresdefault.jpg	1	6963199	164255	3814	0	6479
27	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	79h1PPTXNqQ	2018-06-28T05:34:02Z	2018-06-28 05:34:02	Code Bullet Channel Trailer	I was bored and wanted to have a channel trailer so here it is. Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet I have twitter now https://twitter.com/code_bullet Check out my Discord server https://discord.gg/UZDMYx5	27	Education	PT1M4S	64	2d	hd	false	https://i.ytimg.com/vi/79h1PPTXNqQ/maxresdefault.jpg	1	297867	7032	62	0	248
28	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	2D2bJWHvqJo	2018-06-14T00:09:29Z	2018-06-14 00:09:29	Building an Enigma Machine	I created an enigma machine. Run the enigma machine https://github.com/Code-Bullet/Enigma-Simulator I couldn't upload the application so read the readMe to run the machine. have fun Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5	27	Education	PT12M8S	728	2d	hd	false	https://i.ytimg.com/vi/2D2bJWHvqJo/maxresdefault.jpg	1	2536533	77110	1968	0	4407
29	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	JeVDjExBf7Y	2018-05-21T08:58:44Z	2018-05-21 08:58:44	What are Neural Networks || How AIs think	Big thanks to Brilliant.org for supporting this channel check them out at https://www.brilliant.org/CodeBullet check out Brandon Rohrers video here: https://www.youtube.com/watch?v=ILsA4nyG7I0&t=638s Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5	27	Education	PT12M15S	735	2d	hd	false	https://i.ytimg.com/vi/JeVDjExBf7Y/maxresdefault.jpg	1	432907	10333	147	0	394
30	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	BOZfhUcNiqk	2018-05-14T08:25:29Z	2018-05-14 08:25:29	How AIs learn part 2 || Coded example	Check out the code for this video here: https://github.com/Code-Bullet/Smart-Dots-Genetic-Algorithm-Tutorial watch my previous video on GA here: https://www.youtube.com/watch?v=VnwjxityDLQ If you don't have processing, which what I used in this video, then you can get it for free here: https://processing.org/download/ Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5	27	Education	PT14M40S	880	2d	hd	false	https://i.ytimg.com/vi/BOZfhUcNiqk/maxresdefault.jpg	1	260913	8368	46	0	807
31	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	VnwjxityDLQ	2018-05-08T01:44:54Z	2018-05-08 01:44:54	How Artificial intelligence learns | Genetic Algorithm explained	Evolution has crafted the most intelligent beings on earth. In this video I explain how computer scientists simulate evolution to train or evolve AI. Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5 live QnA at 8:30 - 9:00pm every Sunday AEST	27	Education	PT5M1S	301	2d	hd	false	https://i.ytimg.com/vi/VnwjxityDLQ/maxresdefault.jpg	1	226488	8880	183	0	665
32	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	sB_IGstiWlc	2018-04-29T08:59:49Z	2018-04-29 08:59:49	AI learns to play Google Chrome Dinosaur Game || Can you beat it??	Using NEAT I created an AI to play the Google Chrome Dionsaur Game, and its awesome Big thanks to Brilliant.org for supporting this channel check them out at https://www.brilliant.org/CodeBullet Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5	27	Education	PT10M21S	621	2d	hd	false		1	11686725	231742	6587	0	12632
33	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	uQBHLSHUpA4	2018-04-17T03:42:02Z	2018-04-17 03:42:02	Minesweeper AI VS human WORLD RECORD	I test out my mine sweeper AI against the best human player Also I added more bombs in to see how many it could take Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5 live QnA at 8:30 - 9:00pm every Sunday AEST check out the world record which is actually really impressive https://www.youtube.com/watch?v=GrZCWx0fnfc	22	People & Blogs	PT6M58S	418	2d	hd	false	https://i.ytimg.com/vi/uQBHLSHUpA4/maxresdefault.jpg	1	1072232	26136	602	0	1421
34	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	cGUHehFGqBc	2018-04-14T06:58:38Z	2018-04-14 06:58:38	I created a PERFECT minesweeper AI	Using the power of MATH and Probability, I was able to create what I believe to be a perfect minesweeper player Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5 live QnA at 8:30 - 9:00pm every Sunday AEST	22	People & Blogs	PT7M47S	467	2d	hd	false	https://i.ytimg.com/vi/cGUHehFGqBc/maxresdefault.jpg	1	5721998	127716	4209	0	7058
35	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	QpyHYRBKy8U	2018-04-07T11:43:26Z	2018-04-07 11:43:26	AI learns to play PACMAN using NEAT	I trained an AI to play pacman, also voice reveal!!! Become a patreon to support my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet Check out my Discord server https://discord.gg/UZDMYx5 live QnA at 8:30 - 9:00pm every Sunday AEST	22	People & Blogs	PT8M11S	491	2d	hd	false	https://i.ytimg.com/vi/QpyHYRBKy8U/maxresdefault.jpg	1	2059488	37845	448	0	1554
36	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	fnSMsDb642Q	2018-03-20T07:40:48Z	2018-03-20 07:40:48	AI learns to play asteroids when boosters are locked on full	I changed the ships so that the boosters are always on and the results are great. check out discord https://discord.gg/UZDMYx5 become a patreon if you wanna https://www.patreon.com/CodeBullet	22	People & Blogs	PT1M42S	102	2d	hd	false		1	144067	3594	68	0	185
37	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	N1WRualRBOQ	2018-03-19T04:45:03Z	2018-03-19 04:45:03	AI learns to Play Asteroids | part 2 NEAT is awesome	I coded NEAT and attached it to my Asteroids and results are epic. Big thanks to Brilliant.org for supporting this channel check them out at https://www.brilliant.org/CodeBullet Become a patreon to contribute to my future content as well as sneak peaks of whats to come. https://www.patreon.com/CodeBullet My new discord server https://discord.gg/fqaRt music used toe jam apprehensive at best DEAF KEV - Invincible operatic wishful thinking	22	People & Blogs	PT11M1S	661	2d	hd	false			381746	9728	161	0	743
38	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	qwhXIzNrb9w	2018-03-05T19:03:52Z	2018-03-05 19:03:52	AI learns to play PACMAN || Part 1 the making of Pacman	Hey guys this is how I made my clone of pacman Check out the source code at https://github.com/Code-Bullet/PacmanGame It would be awesome if you could join me on Patreon https://www.patreon.com/CodeBullet I hope you enjoy	22	People & Blogs	PT10M40S	640	2d	hd	false	https://i.ytimg.com/vi/qwhXIzNrb9w/maxresdefault.jpg	1	1775796	24395	1476	0	1193
39	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	1o4naC4P8-M	2018-02-24T23:13:06Z	2018-02-24 23:13:06	AI learns to play Asteroids	Using neuroevolution I trained an AI to play the game Asteroids and it nailed it. If you enjoy what I do and want more please consider supporting me on patreon https://www.patreon.com/CodeBullet Check out the source code https://github.com/Code-Bullet/AsteroidsAI music from flying tunes https://www.youtube.com/channel/UCdnkfU-V49Xpj_vNyP2BYlg songs used https://www.youtube.com/watch?v=KSN9LkWc5ks&index=21&list=PLNXt4mGJMAQrC7Q8Lnh1BhGOKcwW1gRtF https://www.youtube.com/watch?v=gd6GIz8ZILQ&list=PLNXt4mGJMAQrC7Q8Lnh1BhGOKcwW1gRtF&index=16 https://www.youtube.com/watch?v=8ZVdItaXCnY&list=PLNXt4mGJMAQrC7Q8Lnh1BhGOKcwW1gRtF&index=28	22	People & Blogs	PT10M1S	601	2d	hd	false		1	1147424	32306	807	0	2021
40	UC0e3QhIYukixgh5VVpKHH9Q	Code Bullet	sx6eoXg-19k	2018-02-18T11:43:52Z	2018-02-18 11:43:52	AI learns to play pool	Using the genetic algorithm I train an AI to play pool. Source code is up https://github.com/Code-Bullet/Pool_AI	24	Entertainment	PT10M48S	648	2d	hd	false		1	2306596	46343	1558	0	1938
