position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
23	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	J-_zeni3MOw	2017-02-14T15:45:15Z	2017-02-14 15:45:15	KubeNow Tutorial 1/7: Introduction		28	Science & Technology	PT4M2S	242	2d	sd	false			1047	4	0	0	2
24	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	Q3xxcF-XPD0	2017-02-14T15:45:15Z	2017-02-14 15:45:15	KubeNow Tutorial 6/7: Deploy Galaxy	Commands used in this video: - export GALAXY_ADMIN_PASSWORD="noureddin" - export GALAXY_ADMIN_EMAIL=galaxyadmin@gmail.com - cd cloud-deploy-kubenow/bin/ - ./generate-galaxy-api-key - export GALAXY_API_KEY=$(cat $PORTAL_APP_REPO_FOLDER'/bin/galaxy_api_key') - echo $GALAXY_API_KEY - export ansible_inventory_file="/home/nsadawi/KubeNow/inventory" - echo $ansible_inventory_file - export PRIVATE_KEY="/home/nsadawi/KubeNow/.vagrant/machines/kubenow-master-01/virtualbox/private_key" - echo $PRIVATE_KEY - cd ~/KubeNow/ - sudo ansible-playbook -i $ansible_inventory_file -e "domain=$domain" -e "galaxy_admin_password=$GALAXY_ADMIN_PASSWORD" -e "galaxy_admin_email=$GALAXY_ADMIN_EMAIL" -e "galaxy_api_key=$GALAXY_API_KEY" --key-file $PRIVATE_KEY $PORTAL_APP_REPO_FOLDER'/playbooks/galaxy.yml' - sudo vagrant ssh kubenow-master-01 - kubectl get pods --all-namespaces - kubectl describe pod ....	28	Science & Technology	PT7M16S	436	2d	sd	false			143	1	0	0	0
25	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	wVLinPArLc0	2017-02-14T15:45:15Z	2017-02-14 15:45:15	KubeNow Tutorial 7/7: Test Galaxy	Commands used in this video: - sudo vagrant ssh kubenow-master-01 - kubectl get pods --all-namespaces - kubectl describe pod .... - sudo nano /etc/hosts	28	Science & Technology	PT3M17S	197	2d	sd	false			131	2	0	0	0
26	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	xL1HCdcw5Ok	2017-02-10T19:43:16Z	2017-02-10 19:43:16	Python Tips & Tricks: String Search (SubString Search)		28	Science & Technology	PT2M18S	138	2d	sd	false			8270	48	7	0	8
27	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	1H5XSSQW2hg	2017-02-10T19:30:10Z	2017-02-10 19:30:10	Python Tips & Tricks: List Reduction		28	Science & Technology	PT2M15S	135	2d	sd	false			302	8	0	0	2
28	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	lhI7LkNmvvg	2017-02-10T19:21:09Z	2017-02-10 19:21:09	Python Tips & Tricks: Switch Statement		28	Science & Technology	PT3M29S	209	2d	sd	false			15411	93	15	0	11
29	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	_OlNOKg3PpY	2017-02-09T19:28:28Z	2017-02-09 19:28:28	Python Tips & Tricks: How to Check Memory Usage		28	Science & Technology	PT2M43S	163	2d	sd	false			13189	90	2	0	6
30	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	LI0GQROfR3E	2017-02-09T18:08:51Z	2017-02-09 18:08:51	Python Tips & Tricks: Debugging in Python		28	Science & Technology	PT2M35S	155	2d	sd	false			1152	19	0	0	5
31	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	U5NYx7MmvEY	2017-02-08T18:55:23Z	2017-02-08 18:55:23	Python Tips & Tricks: Check Python Version at Runtime		28	Science & Technology	PT1M45S	105	2d	sd	false			180	1	0	0	0
32	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	jOY1yWrag3U	2017-02-08T18:55:23Z	2017-02-08 18:55:23	Python Tips & Tricks: Check Memory Usage of Object/Variable		28	Science & Technology	PT2M5S	125	2d	sd	false			2499	24	3	0	0
33	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	ktS2tI52OhA	2017-02-08T18:55:23Z	2017-02-08 18:55:23	Python Tips & Tricks: How to Simplify Comparison		28	Science & Technology	PT2M25S	145	2d	sd	false			436	3	1	0	0
34	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	zT-m9Xft4YY	2017-02-08T18:55:23Z	2017-02-08 18:55:23	Python Tips & Tricks: Find Most Frequent Element in a List (The Mode)		28	Science & Technology	PT2M27S	147	2d	sd	false			9144	35	5	0	4
35	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	3ay03VMASn4	2017-02-08T18:19:39Z	2017-02-08 18:19:39	Python Tips & Tricks: Chaining Comparison Operators		28	Science & Technology	PT1M23S	83	2d	sd	false			432	3	0	0	1
36	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	4ru6TtN0jl0	2017-02-08T18:19:39Z	2017-02-08 18:19:39	Python Tips & Tricks: Inspect Object/Module		28	Science & Technology	PT1M22S	82	2d	sd	false			1529	8	5	0	1
37	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	a-NGoRDtX4Q	2017-02-08T18:19:39Z	2017-02-08 18:19:39	Python Tips & Tricks: Swap Two Variables in Place		28	Science & Technology	PT1M22S	82	2d	sd	false			411	4	0	0	2
38	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	BtkWYAMJWSQ	2017-02-08T18:19:38Z	2017-02-08 18:19:38	Python Tips & Tricks: Getting Full Path to Module in Disk		28	Science & Technology	PT55S	55	2d	sd	false			167	0	0	0	0
39	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	u3tyjPcyRko	2017-02-02T19:12:17Z	2017-02-02 19:12:17	Python Tips & Tricks: Multiple Ways to Reverse a List or String	How to reverse a list or string in Python	28	Science & Technology	PT4M58S	298	2d	sd	false			1603	9	0	0	4
40	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	B1P9blV36NY	2017-01-20T18:53:11Z	2017-01-20 18:53:11	Python Tips & Tricks: The Power of and & or		28	Science & Technology	PT3M6S	186	2d	sd	false			161	3	0	0	0
41	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	GsKSDyEooE0	2017-01-20T18:35:36Z	2017-01-20 18:35:36	Python Tips & Tricks: Boolean Indices		28	Science & Technology	PT4M52S	292	2d	sd	false			387	5	0	0	1
42	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	njvFFvW3kFA	2017-01-14T15:46:29Z	2017-01-14 15:46:29	Python Tips & Tricks: For Else in Python		28	Science & Technology	PT2M5S	125	2d	sd	false			548	9	0	0	4
43	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	aaEE4d-WaWs	2017-01-14T15:29:25Z	2017-01-14 15:29:25	Python Tips & Tricks: Any and All functions		28	Science & Technology	PT2M19S	139	2d	sd	false			6371	45	4	0	8
44	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	SydX8UfKLfI	2017-01-13T20:07:10Z	2017-01-13 20:07:10	Python Tips & Tricks: Sets and Set Operations		28	Science & Technology	PT5M17S	317	2d	sd	false			776	5	0	0	3
45	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	TJJzmgarTMA	2017-01-13T20:07:09Z	2017-01-13 20:07:09	Python Tips & Tricks: Lambda Expression with One Line if		28	Science & Technology	PT1M47S	107	2d	sd	false			728	4	0	0	2
46	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	l869J8adGJw	2017-01-13T20:07:09Z	2017-01-13 20:07:09	Python Tips & Tricks: One Line if Statements (Ternary if Statement)		28	Science & Technology	PT3M26S	206	2d	sd	false			3802	40	3	0	4
47	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	5TBaGN69Ix8	2017-01-11T19:05:53Z	2017-01-11 19:05:53	Python Tips & Tricks: Dictionary Comprehensions	Python Dictionary Comprehensions in Python	28	Science & Technology	PT3M32S	212	2d	sd	false			762	7	0	0	3
48	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	mmoy8DIsXyw	2017-01-11T18:57:49Z	2017-01-11 18:57:49	Python Tips & Tricks: List Comprehensions	List Comprehension with Python	28	Science & Technology	PT3M49S	229	2d	sd	false			278	3	0	0	0
49	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	OWN1xyTCq_g	2017-01-11T18:36:54Z	2017-01-11 18:36:54	Python Tips & Tricks: Inverting a Dictionary	Python Inverting a Dictionary in Python	28	Science & Technology	PT2M59S	179	2d	sd	false			930	9	0	0	2
50	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	b0j-3EwhkQk	2017-01-10T18:14:19Z	2017-01-10 18:14:19	Python Tips & Tricks: Venn Diagrams with Python	https://www.imperial.ac.uk/people/n.sadawi Code can be found here: https://github.com/nsadawi/Python-Tips-and-Tricks	28	Science & Technology	PT6M5S	365	2d	hd	false			5431	43	2	0	8
51	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	beat9RO0-x4	2016-12-29T21:11:58Z	2016-12-29 21:11:58	8/10- HDF5 with Python: How to Set and Read Attributes	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT5M12S	312	2d	sd	false			5846	38	1	0	2
52	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	8OpMAlYyH5Y	2016-12-29T21:11:57Z	2016-12-29 21:11:57	10/10- HDF5 with Python: How to Read HDF5 Files using Pandas	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT3M23S	203	2d	sd	false			10173	83	0	0	31
53	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	EsYBriqMv0U	2016-12-29T21:11:57Z	2016-12-29 21:11:57	9/10- HDF5 with Python: How to Create HDF5 Files using Pandas	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT3M54S	234	2d	sd	false			6998	30	0	0	1
54	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	FfkLFQR_nbc	2016-12-29T21:11:57Z	2016-12-29 21:11:57	7/10- HDF5 with Python: Data Compression in HDF5 Files	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT3M38S	218	2d	sd	false			4986	35	1	0	1
55	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	oWR7--o4no8	2016-12-29T21:11:57Z	2016-12-29 21:11:57	6/10- HDF5 with Python: How to Read Groups and Subgroups from HDF5 Files	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT6M23S	383	2d	sd	false			10103	90	0	0	13
56	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	OqoLv1TCR9w	2016-12-29T21:11:56Z	2016-12-29 21:11:56	5/10- HDF5 with Python: How to Create Groups and Subgroups in HDF5 Files	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT3M24S	204	2d	sd	false			8328	43	1	0	5
57	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	XxohgXiegt8	2016-12-29T21:11:56Z	2016-12-29 21:11:56	3/10- HDF5 with Python: How to Create and Save HDF5 Files	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT3M35S	215	2d	sd	false			19207	93	4	0	8
58	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	xuWB_byi-6Q	2016-12-29T21:11:56Z	2016-12-29 21:11:56	4/10- HDF5 with Python: How to Read HDF5 Files	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT3M52S	232	2d	sd	false			29031	142	3	0	17
59	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	S7mBp49CzzM	2016-12-29T21:11:55Z	2016-12-29 21:11:55	2/10- HDF5 with Python: HDF5 File Structure	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT6M13S	373	2d	sd	false			15515	105	3	0	6
60	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	y4DXr3Y10MM	2016-12-29T21:11:55Z	2016-12-29 21:11:55	1/10- HDF5 with Python: Course Introduction	Visit my personal web-page for the Python code: www.imperial.ac.uk/people/n.sadawi	28	Science & Technology	PT2M29S	149	2d	sd	false			22583	156	1	0	8
61	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	en0rEOUpM9Y	2016-12-29T11:19:24Z	2016-12-29 11:19:24	40- Pandas DataFrames: Counting and getting Unique Values	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT4M48S	288	2d	sd	false			16934	98	4	0	13
62	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	3a8wEHaTF3w	2016-12-29T10:22:36Z	2016-12-29 10:22:36	1- Data Manipulation/Processing with Python: Course Contents!	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT2M51S	171	2d	sd	false			21007	126	3	0	16
63	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	HRtNM_eYaE4	2016-12-28T23:29:05Z	2016-12-28 23:29:05	24- Pandas DataFrames: JSON File Read and Write	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT8M30S	510	2d	hd	false			21878	104	9	0	6
64	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	9uPTA9racZ0	2016-12-28T23:29:04Z	2016-12-28 23:29:04	23- Pandas DataFrames: Creating a DataFrame from a JSON Object	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M17S	317	2d	hd	false			32105	169	17	0	15
65	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	Cz9h8YWRlBc	2016-12-28T23:29:04Z	2016-12-28 23:29:04	21- Pandas DataFrames: Loading/Reading CSV Files	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M26S	326	2d	hd	false			5596	26	0	0	7
66	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	GgIIncIxDhw	2016-12-28T23:29:04Z	2016-12-28 23:29:04	18- Pandas DataFrames: Missing Values	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT7M26S	446	2d	hd	false			2226	23	0	0	1
67	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	ZftcMsvhE48	2016-12-28T23:29:04Z	2016-12-28 23:29:04	22- Pandas DataFrames: Writing/Saving as CSV	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M45S	345	2d	hd	false			23409	161	9	0	5
68	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	nE21ZlXiByY	2016-12-28T23:29:04Z	2016-12-28 23:29:04	20- Pandas DataFrames Hierarchical Indexing (Multi Index)	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M37S	337	2d	hd	false			18002	116	18	0	14
69	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	AS0yY9svf40	2016-12-28T23:29:03Z	2016-12-28 23:29:03	13- Pandas DataFrames: DataFrame Overview	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M58S	358	2d	hd	false			3194	44	0	0	5
70	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	WuNGsB16Dzo	2016-12-28T23:29:03Z	2016-12-28 23:29:03	15- Pandas DataFrames: How to Drop Row or Columns	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M5S	305	2d	hd	false			11756	57	5	0	10
71	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	eu_pS_NWGD0	2016-12-28T23:29:03Z	2016-12-28 23:29:03	19- Pandas DataFrames: Sorting	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M25S	325	2d	hd	false			3797	21	1	0	12
72	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	m7gxnZx2vT4	2016-12-28T23:29:03Z	2016-12-28 23:29:03	12- Pandas: Introduction to Series	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT6M29S	389	2d	hd	false			12389	142	0	0	5
73	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	pjJPkWWxd9c	2016-12-28T23:29:03Z	2016-12-28 23:29:03	16- Pandas DataFrames: Summary Statistics	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M48S	348	2d	hd	false			4221	22	1	0	1
74	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	SDpK2wSiVgo	2016-12-28T23:29:02Z	2016-12-28 23:29:02	8- NumPy: Array Functions	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M21S	321	2d	hd	false			7064	31	3	0	0
75	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	aI3dvCYOgVQ	2016-12-28T23:29:02Z	2016-12-28 23:29:02	11- NumPy Arrays using the Spyder IDE	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT4M25S	265	2d	hd	false			6040	12	3	0	3
76	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	oD6GNMRKT9U	2016-12-28T23:29:02Z	2016-12-28 23:29:02	10: NumPy Arrays: Simple Statistics	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M30S	330	2d	hd	false			3373	27	0	0	2
77	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	Fpbf2PzsiNc	2016-12-28T23:29:01Z	2016-12-28 23:29:01	9- NumPy: Array Transpose	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M2S	302	2d	hd	false			11585	88	4	0	8
78	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	ktyW-kOqGpY	2016-12-28T23:29:01Z	2016-12-28 23:29:01	7- Numpy: Indexing Multi Dimensional Arrays	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT5M32S	332	2d	hd	false			33018	284	10	0	9
79	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	umuLkXDf5LY	2016-12-28T23:29:01Z	2016-12-28 23:29:01	6- NumPy Array Indexing 2/2	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT2M51S	171	2d	hd	false			3549	14	3	0	2
80	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	zQy0lEfXsVI	2016-12-28T23:28:36Z	2016-12-28 23:28:36	48- Pandas DataFrames: Generating Histogram Plots	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT3M55S	235	2d	hd	false			12868	53	7	0	7
81	UCNYv4HA3WjV3gZGLfBehRWQ	Noureddin Sadawi	YiuGbdf-S1s	2016-12-28T23:28:35Z	2016-12-28 23:28:35	3- NumPy Introduction and Quick Overview	Visit my personal web-page for the Python code: http://www.brunel.ac.uk/~csstnns	28	Science & Technology	PT8M2S	482	2d	hd	false			7183	59	3	0	3
