position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
44	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	4jRBRDbJemM	2019-07-11T21:15:02Z	2019-07-11 21:15:02	ROC and AUC, Clearly Explained!	ROC (Receiver Operator Characteristic) graphs and AUC (the area under the curve), are useful for consolidating the information from a ton of confusion matrices into a single, easy to interpret graph. This video walks you through how to create and interpret ROC graphs step-by-step. We then show how the AUC can be used to compare classification methods and, lastly, we talk about what to do when your data isn't as warm and fuzzy as it should be. NOTE: This is the 2019.07.11 revision of a video published earlier. NOTE: This video assumes you already know about Confusion Matrices... https://youtu.be/Kdsp6soqA7o ...Sensitivity and Specificity... https://youtu.be/sunUKFXMHGk ...and the example I work through is based on Logistic Regression, so it would help to understand the basics of that as well: https://youtu.be/yIYKR4sgzI8 For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer 0:00 Awesome song and introduction 0:48 Classifying samples with logistic regression 4:03 Creating a confusion matrices for different thresholds 7:12 ROC is an alternative to tons of confusion matrices 13:44 AUC to compare different models 14:28 False Positive Rate vs Precision 15:38 Summary of concepts #statquest #ROC #AUC	27	Education	PT16M26S	986	2d	hd	true	https://i.ytimg.com/vi/4jRBRDbJemM/maxresdefault.jpg	1	300240	7695	83	0	659
45	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	vikkiwjQqfU	2019-07-01T17:30:00Z	2019-07-01 17:30:00	Statistics Fundamentals: Population Parameters	One of the most basic and most important thing we can do in statistics is estimate population parameters. This video explains what population parameters are and how they are used to gain insight into the world around us. NOTE: This StatQuest assumes are already familiar with... ...Histograms: https://youtu.be/qBigTkBLU6g ...Statistical Distributions: https://www.youtube.com/watch?v=oI3hZJqXJuc ...and the Normal Distribution: https://youtu.be/rzFX5NWojp0 ...and if you want to learn more about Confidence Intervals, check out this 'Quest: https://www.youtube.com/watch?v=TqOeMYtOc1w For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer #statquest #statistics	27	Education	PT14M31S	871	2d	hd	false	https://i.ytimg.com/vi/vikkiwjQqfU/maxresdefault.jpg	1	52232	1245	16	0	108
46	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	vMh0zPT0tLI	2019-05-13T20:45:00Z	2019-05-13 20:45:00	Stochastic Gradient Descent, Clearly Explained!!!	Even though Stochastic Gradient Descent sounds fancy, it is just a simple addition to "regular" Gradient Descent. This video sets up the problem that Stochastic Gradient Descent solves and then shows how it does it. Along the way, we discuss situations where Stochastic Gradient Descent is most useful, and some cool features that aren't that obvious. NOTE: There is a small typo at 9:03. The values for the intercept and slope should be the most recent estimates, 0.86 and 0.68, instead of the original random values, 0 and 1. NOTE: This StatQuest assumes you already understand "regular" Gradient Descent. If not, check out the 'Quest: https://youtu.be/sDv4f4s2SB8 When I was researching Stochastic Gradient Descent, I found a ton of cool websites that provided lots of details. Here are some of my favorites: Sebastian Ruder has a nice write-up: http://ruder.io/optimizing-gradient-descent/ ...as the Usupervised Feature Learning and Deep Learning Tutorial: http://deeplearning.stanford.edu/tutorial/supervised/OptimizationStochasticGradientDescent/ For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer #statquest #sgd	27	Education	PT10M53S	653	2d	hd	false	https://i.ytimg.com/vi/vMh0zPT0tLI/maxresdefault.jpg	1	117548	2996	63	0	291
47	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	StWY5QWMXCw	2019-04-22T15:30:00Z	2019-04-22 15:30:00	Gradient Boost Part 4: Classification Details	At last, part 4 in our series of videos on Gradient Boost. This time we dive deep into the details of how it is used for classification, going through algorithm, and the math behind it, one step at a time. Specifically, we derive the loss function from the log(likelihood) of the data and we derive the functions used to calculate the output values from the leaves in each tree. This one is long, but well worth if you want to know how Gradient Boost works. NOTE: There is a minor error at 7:01. It should just say log(p) - log(1-p) = log(p/(1-p)). And at 19:10 I forgot to put "L" in front of some of the loss functions. However, it should be clear what they are since I point to them say, "This is the loss function". This StatQuest assumes that you have already watched Parts 1, 2 and 3 in this series: Part 1, Regression Main Ideas: https://youtu.be/3CC4N4z3GJc Part 2, Regression Details: https://youtu.be/2xudPOBz-vs Part 3, Classification Main Ideas: https://youtu.be/jxuNLH5dXCs ...and it also assumed that you understand odds, the log(odds) and Logistic Regression pretty well. Here are the links for... The odds: https://youtu.be/ARfXDSkQf1Y A general overview of Logistic Regression: https://youtu.be/yIYKR4sgzI8 how to interpret the coefficients: https://youtu.be/vN5cNN2-HWE and how to estimate the coefficients: https://youtu.be/BfKanl1aSG0 Lastly, if you want to learn more about using different probability thresholds for classification, check out the StatQuest on ROC and AUC: https://youtu.be/xugjARegisk For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ This StatQuest is based on the following sources: A 1999 manuscript by Jerome Friedman that introduced Stochastic Gradient Boost: https://statweb.stanford.edu/~jhf/ftp/stobst.pdf The Wikipedia article on Gradient Boosting: https://en.wikipedia.org/wiki/Gradient_boosting The scikit-learn implementation of Gradient Boosting: https://scikit-learn.org/stable/modules/ensemble.html#gradient-boosting If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer #statquest #gradientboost	1	Film & Animation	PT37M	2220	2d	hd	false	https://i.ytimg.com/vi/StWY5QWMXCw/maxresdefault.jpg	1	33553	709	7	0	159
48	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	jxuNLH5dXCs	2019-04-08T14:00:04Z	2019-04-08 14:00:04	Gradient Boost Part 3: Classification	This is Part 3 in our series on Gradient Boost. At long last, we are showing how it can be used for classification. This video gives focuses on the main ideas behind this technique. The next video in this series will focus more on the math and how it works with the underlying algorithm. This StatQuest assumes that you have already watched Part 1: https://youtu.be/3CC4N4z3GJc ...and it also assumed that you understand Logistic Regression pretty well. Here are the links for... A general overview of Logistic Regression: https://youtu.be/yIYKR4sgzI8 how to interpret the coefficients: https://youtu.be/vN5cNN2-HWE and how to estimate the coefficients: https://youtu.be/BfKanl1aSG0 Lastly, if you want to learn more about using different probability thresholds for classification, check out the StatQuest on ROC and AUC: https://youtu.be/xugjARegisk For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ This StatQuest is based on the following sources: A 1999 manuscript by Jerome Friedman that introduced Stochastic Gradient Boost: https://statweb.stanford.edu/~jhf/ftp/stobst.pdf The Wikipedia article on Gradient Boosting: https://en.wikipedia.org/wiki/Gradient_boosting The scikit-learn implementation of Gradient Boosting: https://scikit-learn.org/stable/modules/ensemble.html#gradient-boosting If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer #statquest #gradientboost	1	Film & Animation	PT17M3S	1023	2d	hd	false	https://i.ytimg.com/vi/jxuNLH5dXCs/maxresdefault.jpg	1	63118	1320	14	0	224
49	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	HUzQIZLQxA0	2019-04-06T02:00:00Z	2019-04-06 02:00:00	Saturday	Here's song #75!!! It's all about my favorite day of the week. I wrote the chorus in the shower and sang it for the rest of the day. I had the vocals and the cello parts worked out in my head, but nothing else. So I recorded the chorus and then wrote the verses and bridge sections around it so that the chorus would make sense. If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer	1	Film & Animation	PT3M11S	191	2d	hd	false	https://i.ytimg.com/vi/HUzQIZLQxA0/maxresdefault.jpg	1	9885	405	5	0	69
50	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	2xudPOBz-vs	2019-04-01T23:00:02Z	2019-04-01 23:00:02	Gradient Boost Part 2: Regression Details	Gradient Boost is one of the most popular Machine Learning algorithms in use. And get this, it's not that complicated! This video is the second part in a series that walks through it one step at a time. This video focuses on the original Gradient Boost algorithm used to predict a continuous value, like someone's weight. We call this, "using Gradient Boost for Regression". In part 3, we'll walk though how Gradient Boost classifies samples into two different categories, and in part 4, we'll go through the math again, this time focusing on classification. NOTE: I need to clarify what I said at 21:08. With regression trees, the sample will only go to a single leaf, and this summation simply isolates the one output value of interest from all of the others. However, when I first made this video I was thinking that because Gradient Boost is supposed to work with any "weak learner", not just small regression trees, that this summation was a way to add flexibility to the algorithm. ALSO NOTE: There is a minor error at 15:47. It should be R_jm, not R_ij. Also, there are minor errors at 16:18 and 24:15. At 16:18, the leaf in the script is R_1,2 and it should be R_2,1. At 24:15, the header for the residual column should be r_i,2. This StatQuest assumes that you have already watched Part 1: https://youtu.be/3CC4N4z3GJc ...it also assumes that you know about Regression Trees: https://youtu.be/g9c66TUylZ4 ...and, while it required, it might be useful if you understood Gradient Descent: https://youtu.be/sDv4f4s2SB8 For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ This StatQuest is based on the following sources: A 1999 manuscript by Jerome Friedman that introduced Stochastic Gradient Boost: https://statweb.stanford.edu/~jhf/ftp/stobst.pdf The Wikipedia article on Gradient Boosting: https://en.wikipedia.org/wiki/Gradient_boosting The scikit-learn implementation of Gradient Boosting: https://scikit-learn.org/stable/modules/ensemble.html#gradient-boosting If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer #statquest #gradientboost	27	Education	PT26M46S	1606	2d	hd	false	https://i.ytimg.com/vi/2xudPOBz-vs/maxresdefault.jpg	1	68015	1906	17	0	393
51	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	3CC4N4z3GJc	2019-03-25T16:00:01Z	2019-03-25 16:00:01	Gradient Boost Part 1: Regression Main Ideas	Gradient Boost is one of the most popular Machine Learning algorithms in use. And get this, it's not that complicated! This video is the first part in a series that walks through it one step at a time. This video focuses on the main ideas behind using Gradient Boost to predict a continuous value, like someone's weight. We call this, "using Gradient Boost for Regression". In the next video, we'll work through the math to prove that Gradient Boost for Regression really is this simple. In part 3, we'll walk though how Gradient Boost classifies samples into two different categories, and in part 4, we'll go through the math again, this time focusing on classification. This StatQuest assumes that you already understand.... Decision Trees: https://youtu.be/7VeUPuFGJHk AdaBoost: https://youtu.be/LsK-xG1cLYA ...and the tradeoff between Bias and Variance that plagues Machine Learning: https://youtu.be/EuBBz3bI-aA For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ This StatQuest is based on the following sources: A 1999 manuscript by Jerome Friedman that introduced Stochastic Gradient Boost: https://statweb.stanford.edu/~jhf/ftp/stobst.pdf The Wikipedia article on Gradient Boosting: https://en.wikipedia.org/wiki/Gradient_boosting The scikit-learn implementation of Gradient Boosting: https://scikit-learn.org/stable/modules/ensemble.html#gradient-boosting If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer 0:00 Awesome song and introduction 2:58 Gradient Boost compared to AdaBoost 5:50 Building the first tree to predict weight 10:37 Building the second tree to predict weight 13:28 Building additional trees to predict weight 13:50 Prediction with Gradient Boost 14:28 Summary of concepts and main ideas #statquest #gradientboost	27	Education	PT15M52S	952	2d	hd	false	https://i.ytimg.com/vi/3CC4N4z3GJc/maxresdefault.jpg	1	186466	3439	33	0	391
52	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	xOOrxD92Wt4	2019-03-02T22:30:01Z	2019-03-02 22:30:01	Last Night	This is song #74; It's a silly one. Two months ago (in December) I was working on my annual cover song, Taylor Swift's "Wildest Dreams" https://youtu.be/F7Gqjbg3bWI , a song about how she wants her soon to be ex-lover to remember her, and I was wondering about the other side of the story. Specifically, I was thinking about Swift's line in the last chorus, "Say you'll remember me even if it's just pretend". I thought to myself, "what if I wrote a song about some guy who's 'pretending'?", and the thought made me laugh out loud. So here's my song about "pretending". If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer	27	Education	PT3M32S	212	2d	hd	false	https://i.ytimg.com/vi/xOOrxD92Wt4/maxresdefault.jpg	1	4983	226	6	0	47
53	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	sDv4f4s2SB8	2019-02-05T16:15:01Z	2019-02-05 16:15:01	Gradient Descent, Step-by-Step	Gradient Descent is the workhorse behind most of Machine Learning. When you fit a machine learning method to a training dataset, you're probably using Gradient Descent. It can optimize parameters in a wide variety of settings. Since it's so fundamental to Machine Learning, I decided to make a "step-by-step" video that shows you exactly how it works. NOTE: This video assumes you are already familiar with Least Squares and Linear Regression. If not, here's the link to the Quest: https://youtu.be/PaFPbb66DxQ For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ Sources: There are a ton of websites that describe the math behind Gradient Descent. One of my favorite is the wikipedia article: https://en.wikipedia.org/wiki/Gradient_descent If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer 0:00 Awesome song and introduction 1:25 Main ideas behind Gradient Descent 5:38 Gradient Descent optimization of a single variable, part 1 9:08 An important note about why we use Gradient Descent 9:40 Gradient Descent optimization of a single variable, part 2 14:48 Review of concepts covered so far 15:48 Gradient Descent optimization of two (or more) variables 21:55 A note about Loss Functions 22:13 Gradient Descent algorithm 23:06 Stochastic Gradient Descent #statquest #gradient #descent #ML	27	Education	PT23M54S	1434	2d	hd	false	https://i.ytimg.com/vi/sDv4f4s2SB8/maxresdefault.jpg	1	285484	8252	94	0	1112
54	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	Dr2aj85tcUI	2019-02-01T17:30:00Z	2019-02-01 17:30:00	A Drink From The Well	Song #73. Here, take this cup have a drink from the well Then lend me your ear I’ve a story to tell Not long ago there was a castle and a prince And a maiden so fair all surrounded by a fence Inside those walls the gardens grew lush and green But the walls themselves were a sight so obscene A head on each post they were a warning to us all To keep on our side not to question the wall A knight from our side saw the maiden from afar (And) he was drawn to the fence like a moth to a star So he climbed up the wall and made his way across the lawn But the prince acted fast and stabbed the knight before the dawn So look over there, you’ll see his head upon a post And this is what he said before he gave up the ghost “Alas, sweet revenge won’t be a story I can tell but I saw the maiden put poison in the well.” If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer	27	Education	PT3M2S	182	2d	hd	false	https://i.ytimg.com/vi/Dr2aj85tcUI/maxresdefault.jpg	1	4737	137	9	0	41
55	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	LsK-xG1cLYA	2019-01-14T20:00:04Z	2019-01-14 20:00:04	AdaBoost, Clearly Explained	AdaBoost is one of those machine learning methods that seems so much more confusing than it really is. It's really just a simple twist on decision trees and random forests. NOTE: This video assumes you already know about Decision Trees... https://youtu.be/7VeUPuFGJHk ...and Random Forests.... https://youtu.be/J4Wdy0Wc_xQ For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ Sources: The original AdaBoost paper by Robert E. Schapire and Yoav Freund https://www.sciencedirect.com/science/article/pii/S002200009791504X And a follow up by co-created Schapire: http://rob.schapire.net/papers/explaining-adaboost.pdf The idea of using the weights to resample the original dataset comes from Boosting Foundations and Algorithms, by Robert E. Schapire and Yoav Freund https://mitpress.mit.edu/books/boosting Lastly, Chris McCormick's tutorial was super helpful: http://mccormickml.com/2013/12/13/adaboost-tutorial/ If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer 0:00 Awesome song and introduction 0:56 The three main ideas behind AdaBoost 3:30 Review of the three main ideas 3:58 Building a stump with the GINI index 6:27 Determining the Amount of Say for a stump 10:45 Updating sample weights 14:47 Normalizing the sample weights 15:32 Using the normalized weights to make the second stump 19:06 Using stumps to make classifications 19:51 Review of the three main ideas behind AdaBoost #statquest #adaboost	27	Education	PT20M54S	1254	2d	hd	false	https://i.ytimg.com/vi/LsK-xG1cLYA/maxresdefault.jpg	1	204099	4427	86	0	712
56	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	CqLGvwi-5Pc	2019-01-08T02:00:00Z	2019-01-08 02:00:00	Linear Models Pt.3 - Design Matrices	In order to use general linear models (GLMs) you need to create design matrices. At first, these can seem intimidating, but I've put together a bunch of examples and illustrated them all so that they are clearly explained. The examples in this video are worked out in R in this video: https://youtu.be/Hrr2anyK_5s For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer #statquest #glm #statistics	27	Education	PT14M40S	880	2d	hd	false	https://i.ytimg.com/vi/CqLGvwi-5Pc/maxresdefault.jpg	1	25908	481	7	0	87
57	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	F7Gqjbg3bWI	2018-12-31T14:00:04Z	2018-12-31 14:00:04	Wildest Dreams	Here's song #72, and the end of another year of songs. Although I write all of the other songs during the year, the last one is always written by someone else. Often the last song is a comical one, but this year I thought I'd keep it simple. I picked a Taylor Swift song because, believe it or not, I saw her perform twice over the summer. Once in Denver, Colorado and once in Atlanta Georgia. Both concerts were a lot of fun. Sort of like a Broadway Musical and a Three Ring Circus all wrapped up into one big bonanza. If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer	27	Education	PT4M3S	243	2d	hd	false	https://i.ytimg.com/vi/F7Gqjbg3bWI/maxresdefault.jpg	1	3611	162	6	0	67
58	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	qcvAqAH60Yw	2018-12-18T00:00:03Z	2018-12-18 00:00:03	ROC and AUC in R	This tutorial walks you through, step-by-step, how to draw ROC curves and calculate AUC in R. We start with basic ROC graph, learn how to extract thresholds for decision making, calculate AUC and partial AUC and how to layer multiple ROC curves on the same graph. You can get a copy of the code from the StatQuest GitHub, here: https://github.com/StatQuest/roc_and_auc_demo/blob/master/roc_and_auc_demo.R NOTE: This StatQuest builds on the example in the original ROC and AUC StatQuest: https://youtu.be/xugjARegisk Also, if you're curious, here are some links to StatQuests about... ...Logistic Regression https://youtu.be/yIYKR4sgzI8 ...and Random Forests... https://youtu.be/J4Wdy0Wc_xQ For a complete index of all the StatQuest videos, check out: https://statquest.org/video-index/ If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer #statquest #ROC #AUC	27	Education	PT15M13S	913	2d	hd	false	https://i.ytimg.com/vi/qcvAqAH60Yw/maxresdefault.jpg	1	83981	1184	13	0	148
59	UCtYLUTtgS3k1Fg4y5tAhLbw	StatQuest with Josh Starmer	Rvm1aMwcraY	2018-12-01T17:30:00Z	2018-12-01 17:30:00	Christmas Morning	Here's song #71. Every year I write and record a new holiday themed song in November (to be released at the start of December), but this year I wondered, "do I really need to write another holiday song?". I wasn't feeling it. However, one morning while I was making breakfast this song just came out of nowhere. 30 minutes later, I had the whole thing worked out (on paper - at least - recording took a little longer...) If you'd like to support StatQuest, please consider... Patreon: https://www.patreon.com/statquest ...or... YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join ...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest (everywhere): https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt ...buying one or two of my songs (or go large and get a whole album!) https://joshuastarmer.bandcamp.com/ ...or just donating to StatQuest! https://www.paypal.me/statquest Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter: https://twitter.com/joshuastarmer	27	Education	PT3M46S	226	2d	hd	false	https://i.ytimg.com/vi/Rvm1aMwcraY/maxresdefault.jpg	1	2586	116	3	0	34
