position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
27	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	XDv6T4a0RNc	2019-06-15T15:00:04Z	2019-06-15 15:00:04	Matplotlib Tutorial (Part 6): Histograms	In this video, we will be learning how to create histograms in Matplotlib. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to create histograms in Matplotlib. Histograms are great for breaking your data into bins and seeing where your data falls based on those bins. Let's get started... The code from this video (with added logging) can be found at: http://bit.ly/Matplotlib-06 ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Matplotlib	27	Education	PT16M36S	996	2d	hd	false	https://i.ytimg.com/vi/XDv6T4a0RNc/maxresdefault.jpg	1	38649	1191	1	0	67
28	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	x0Uguu7gqgk	2019-06-14T15:00:16Z	2019-06-14 15:00:16	Matplotlib Tutorial (Part 5): Filling Area on Line Plots	In this video, we will be learning how to fill between our line plots in Matplotlib. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to fill between our line plots in Matplotlib. Not only can this make our graphs look more professional, but we can also add useful information by filling areas based on specific thresholds. Let's get started... The code from this video (with added logging) can be found at: http://bit.ly/Matplotlib-05 ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Matplotlib	27	Education	PT15M18S	918	2d	hd	false	https://i.ytimg.com/vi/x0Uguu7gqgk/maxresdefault.jpg	1	30766	1056	1	0	72
29	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	xN-Supd4H38	2019-06-13T15:00:07Z	2019-06-13 15:00:07	Matplotlib Tutorial (Part 4): Stack Plots	In this video, we will be learning how to create stack plots in Matplotlib. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to create stack plots in Matplotlib. Sometimes these are called Area Charts. These are similar to pie charts, but instead of showing us the proportions at a single instant, these allow us to see the proportions over a series of points. Let's get started... The code from this video (with added logging) can be found at: http://bit.ly/Matplotlib-04 ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Matplotlib	27	Education	PT14M49S	889	2d	hd	false	https://i.ytimg.com/vi/xN-Supd4H38/maxresdefault.jpg	1	32447	1021	2	0	46
30	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	MPiz50TsyF0	2019-06-12T15:00:04Z	2019-06-12 15:00:04	Matplotlib Tutorial (Part 3): Pie Charts	In this video, we will be learning how to create pie charts in Matplotlib. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to create pie charts in Matplotlib. Pie charts are great for visualizing your data in a way that clearly shows the proportions of each category. We'll learn how to plot a pie chart, customize how it looks, and more. Let's get started... The code from this video (with added logging) can be found at: http://bit.ly/Matplotlib-03 ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Matplotlib	27	Education	PT17M2S	1022	2d	hd	false	https://i.ytimg.com/vi/MPiz50TsyF0/maxresdefault.jpg	1	40677	1265	6	0	56
31	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	nKxLfUrkLE8	2019-06-11T15:00:11Z	2019-06-11 15:00:11	Matplotlib Tutorial (Part 2): Bar Charts and Analyzing Data from CSVs	In this video, we will be learning how to create bar charts in Matplotlib. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to create bar charts in Matplotlib. Bar charts are great for visualizing your data in a way where you can clearly see the total values for each category. We'll learn how to create basic bar charts, bar charts with side-by-side bars, and also horizontal bar charts. We will also learn how to load our data from a CSV file instead of having it directly in our script. Let's get started... The code from this video (with added logging) can be found at: http://bit.ly/Matplotlib-02 CSV Tutorial - https://youtu.be/q5uM4VKywbA ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Matplotlib	27	Education	PT34M26S	2066	2d	hd	false	https://i.ytimg.com/vi/nKxLfUrkLE8/maxresdefault.jpg	1	92939	2283	20	0	212
32	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	UO98lJQ3QGI	2019-06-10T15:00:04Z	2019-06-10 15:00:04	Matplotlib Tutorial (Part 1): Creating and Customizing Our First Plots	In this video, we will be learning how to get started with Matplotlib. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to get started with Matplotlib. Matplotlib is a plotting library with a lot of functionality for visualizing our data in an easy to digest format. We will learn how to make simple line plots, customize our graphs, and the basics of working with Matplotlib. Let's get started... The code from this video (with added logging) can be found at: http://bit.ly/Matplotlib-01 Virtual Environment Tutorial - https://youtu.be/Kg1Yvry_Ydk Jupyter Notebook Tutorial - https://youtu.be/HW29067qVWk Matplotlib Format Strings - http://bit.ly/Matplotlib-Fmt-Str ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Matplotlib	27	Education	PT35M1S	2101	2d	hd	false	https://i.ytimg.com/vi/UO98lJQ3QGI/maxresdefault.jpg	1	259135	5885	34	0	328
33	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	-nh9rCzPJ20	2019-05-01T17:45:01Z	2019-05-01 17:45:01	Visual Studio Code (Windows) - Setting up a Python Development Environment and Complete Overview	In this Python Programming Tutorial, we will be learning how to set up a Python development environment in VSCode on Windows. VSCode is a very nice free editor for writing Python applications and many developers are now switching over to this editor. In this video, we will learn how to install VSCode, get the Python extension installed, how to change Python interpreters, create virtual environments, format/lint our code, how to use Git within VSCode, how to debug our programs, how unit testing works, and more. We have a lot to cover, so let's go ahead and get started... VSCode on MacOS - https://youtu.be/06I63_p-2A4 Timestamps for topics in this tutorial: Installation - 1:13 Python Extension - 5:48 Switching Interpreters - 10:04 Changing Color Themes - 12:35 VSCode Settings - 16:16 Set Default Python - 21:33 Using Virtual Environments - 25:10 IntelliSense - 29:45 Code Formatting - 32:13 Code Linting - 37:06 Code Runner Extension - 39:42 Git Integration - 47:44 Use Different Terminal - 51:07 Debugging - 58:45 Unit Testing - 1:03:25 Zen Mode - 1:09:55 VSCode Site - https://code.visualstudio.com/ Python Installation - https://youtu.be/YYXdXT2l-Gg Source Code Pro - https://github.com/adobe-fonts/source-code-pro VENV Tutorial - https://youtu.be/APOPm01BVrk Git Tutorial - https://youtu.be/HVsySz-h9r4 Unit Testing Tutorial - https://youtu.be/6tNS--WetLI My VSCode Settings - http://bit.ly/vscode-coreyms ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #VSCode	27	Education	PT1H15M17S	917	2d	hd	false	https://i.ytimg.com/vi/-nh9rCzPJ20/maxresdefault.jpg	1	291358	5650	70	0	351
34	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	06I63_p-2A4	2019-05-01T17:45:01Z	2019-05-01 17:45:01	Visual Studio Code (Mac) - Setting up a Python Development Environment and Complete Overview	In this Python Programming Tutorial, we will be learning how to set up a Python development environment in VSCode on MacOS. VSCode is a very nice free editor for writing Python applications and many developers are now switching over to this editor. In this video, we will learn how to install VSCode, get the Python extension installed, how to change Python interpreters, create virtual environments, format/lint our code, how to use Git within VSCode, how to debug our programs, how unit testing works, and more. We have a lot to cover, so let's go ahead and get started... VSCode on Windows - https://youtu.be/-nh9rCzPJ20 Timestamps for topics in this tutorial: Installation - 1:11 Python Extension - 6:21 Switching Interpreters - 10:16 Changing Color Themes - 13:08 VSCode Settings - 17:12 Set Default Python - 22:24 Using Virtual Environments - 25:52 IntelliSense - 30:28 Code Formatting - 33:08 Code Linting - 38:01 Code Runner Extension - 40:45 Git Integration - 49:05 Debugging - 58:15 Unit Testing - 1:02:38 Zen Mode - 1:10:42 VSCode Site - https://code.visualstudio.com/ Python Installation - https://youtu.be/YYXdXT2l-Gg Source Code Pro - https://github.com/adobe-fonts/source-code-pro VENV Tutorial - https://youtu.be/Kg1Yvry_Ydk Git Tutorial - https://youtu.be/HVsySz-h9r4 Unit Testing Tutorial - https://youtu.be/6tNS--WetLI My VSCode Settings - http://bit.ly/vscode-coreyms ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #VSCode	27	Education	PT1H15M44S	944	2d	hd	false	https://i.ytimg.com/vi/06I63_p-2A4/maxresdefault.jpg	1	97484	2165	23	0	206
35	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	_JGmemuINww	2019-04-24T15:30:00Z	2019-04-24 15:30:00	Python Tutorial: Clarifying the Issues with Mutable Default Arguments	In this Python Programming Tutorial, we will be clarifying the issues with mutable default arguments. We discussed this in my last video titled "5 Common Python Mistakes and How to Fix Them", but I received many comments from people who were still confused. So we will be doing a deeper dive to explain exactly what is going on here. Let's get started... 5 Common Python Mistakes - https://youtu.be/zdJEYhA2AZQ ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python	27	Education	PT16M4S	964	2d	hd	false	https://i.ytimg.com/vi/_JGmemuINww/maxresdefault.jpg	1	17909	769	3	0	70
36	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	zdJEYhA2AZQ	2019-04-22T17:45:00Z	2019-04-22 17:45:00	5 Common Python Mistakes and How to Fix Them	This video is sponsored by Skillshare. Be one of the first 500 people to sign up with this link and get 2 free months of Skillshare Premium: https://skl.sh/coreyschafer2 In this Python Programming Tutorial, we will be going over some of the most common mistakes. I get a lot of questions from people every day, and I have seen a lot of people making these same mistakes in their code. So we will investigate each of these common mistakes and also look at the fixes for each other these as well. Here are the timestamps for each topic we will cover... 1) Indentation and Spaces - 0:45 2) Naming Conflicts - 4:12 3) Mutable Default Args - 10:05 4) Exhausting Iterators - 16:35 5) Importing with * - 22:13 PATH Tutorial - https://youtu.be/OdIHeg4jj2c Iterators Tutorial - https://youtu.be/jTYiNjvnHZY Generators Tutorial - https://youtu.be/bD05uGo_sVI ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python	27	Education	PT29M19S	1759	2d	hd	false	https://i.ytimg.com/vi/zdJEYhA2AZQ/maxresdefault.jpg	1	146697	4270	54	0	178
37	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	kIdiWut8eD8	2019-04-15T17:45:01Z	2019-04-15 17:45:01	How I Setup a New Development Machine - Using Scripts to Automate Installs and Save Time	In this video, I'll be showing how I set up a new development machine. I recently got a new MacBook and wanted to show how I use scripts to automate a lot of this process. It used to take me a lot of time to install all of my software and get everything set up the way I like it. Now I use these automated scripts to do this in minutes. Let's get started... My Dotfiles - https://github.com/CoreyMSchafer/dotfiles Homebrew Tutorial - https://youtu.be/SELYgZvAZbU Dotfiles Tutorial - https://youtu.be/c5RZWDLqifA ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #MacBook #MacBookPro	27	Education	PT28M21S	1701	2d	hd	false	https://i.ytimg.com/vi/kIdiWut8eD8/maxresdefault.jpg	1	31507	790	13	0	56
38	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	1lxrb_ezP-g	2019-04-09T19:00:00Z	2019-04-09 19:00:00	How to Write Python Scripts to Analyze JSON APIs and Sort Results	In this Python Programming Tutorial, we will be learning how to grab data from a JSON API, parse out the information we want, and then sort the data using a custom key. The API we will be using is a JSON API for Homebrew Packages and we will be sorting the packages by their popularity. We cover a lot of topics in this tutorial. We will be using the Requests Library, converting to/from JSON, reading and writing to files, writing our own sorting function, and more. Let's get started... Homebrew Packages - https://formulae.brew.sh/formula/ Homebrew Analytics - https://formulae.brew.sh/analytics/ Requests Tutorial - https://youtu.be/tb8gHvYlCFs JSON Tutorial - https://youtu.be/9N6a-VLBa2I Sorting Tutorial - https://youtu.be/D3JvDWO-BY4 List Comprehensions - https://youtu.be/3dt4OGnU5sM ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #JSON #API	27	Education	PT48M43S	2923	2d	hd	false	https://i.ytimg.com/vi/1lxrb_ezP-g/maxresdefault.jpg	1	52717	1379	9	0	104
39	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	SELYgZvAZbU	2019-04-09T16:15:01Z	2019-04-09 16:15:01	Homebrew Tutorial: Simplify Software Installation on Mac Using This Package Manager	In this video, we'll be learning how to use the Homebrew Package Manager on MacOS. Brew allows us to easily install command-line tools with a simple command. We can also install native applications for Mac using Brew Cask. I often use these commands in scripts to install a lot of new software quickly and easily on new machines. Let's get started... Homebrew Homepage - https://brew.sh/ Homebrew Formulas - https://formulae.brew.sh/formula/ Homebrew FAQ - https://docs.brew.sh/FAQ ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Homebrew #Brew #Mac	27	Education	PT20M2S	1202	2d	hd	false	https://i.ytimg.com/vi/SELYgZvAZbU/maxresdefault.jpg	1	52580	1247	8	0	72
40	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	APOPm01BVrk	2019-04-02T15:30:01Z	2019-04-02 15:30:01	Python Tutorial: VENV (Windows) - How to Use Virtual Environments with the Built-In venv Module	In this Python Programming Tutorial, we will be learning how to use virtual environments on the Windows operating systems with the built-in venv module. We will learn how to create them, activate them, remove them, and much more. Let's get started... VENV (Mac & Linux) - https://youtu.be/Kg1Yvry_Ydk ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #venv	27	Education	PT17M10S	1030	2d	hd	false	https://i.ytimg.com/vi/APOPm01BVrk/maxresdefault.jpg	1	131360	3513	37	0	268
41	UCCezIgC97PvUuR4_gbFUs5g	Corey Schafer	Kg1Yvry_Ydk	2019-04-02T15:30:00Z	2019-04-02 15:30:00	Python Tutorial: VENV (Mac & Linux) - How to Use Virtual Environments with the Built-In venv Module	In this Python Programming Tutorial, we will be learning how to use virtual environments on the Mac and Linux operating systems with the built-in venv module. We will learn how to create them, activate them, remove them, and much more. Let's get started... VENV (Windows) - https://youtu.be/APOPm01BVrk ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #venv	27	Education	PT14M18S	858	2d	hd	false	https://i.ytimg.com/vi/Kg1Yvry_Ydk/maxresdefault.jpg	1	56084	2052	5	0	116
